timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,768,692,798,746,pulgar
3223,880,768,691,798,746,pulgar
3302,880,769,693,798,745,pulgar
3380,880,769,693,798,745,pulgar
3459,880,769,692,798,746,pulgar
3536,880,769,691,798,745,pulgar
3615,880,769,692,798,746,pulgar
3693,880,769,691,798,745,pulgar
3772,880,769,691,798,745,pulgar
3851,880,769,691,798,745,pulgar
3929,880,769,691,798,745,pulgar
4007,880,769,690,798,745,pulgar
4085,880,769,690,798,745,pulgar
4164,880,769,690,798,745,pulgar
4242,880,769,689,798,745,pulgar
4321,880,769,690,798,745,pulgar
4399,880,769,690,798,745,pulgar
4477,880,769,689,798,745,pulgar
4555,880,769,689,798,745,pulgar
4634,880,768,689,798,745,pulgar
4712,880,768,689,798,745,pulgar
4791,880,768,689,798,745,pulgar
4869,880,769,689,798,745,pulgar
4947,880,768,689,798,745,pulgar
5026,880,769,689,798,745,pulgar
5104,880,769,689,798,745,pulgar
5183,880,768,689,798,745,pulgar
5261,880,768,689,798,745,pulgar
5340,880,769,689,798,745,pulgar
5417,880,769,689,798,745,pulgar
5496,880,769,697,799,746,pulgar
5574,880,765,709,801,747,pulgar
5653,880,763,711,800,748,pulgar
5731,880,764,622,802,748,pulgar
5810,880,772,625,801,748,pulgar
5888,880,773,711,801,749,pulgar
5966,880,679,711,801,749,pulgar
6044,880,700,710,801,750,pulgar
6123,880,693,710,802,752,pulgar
6202,880,739,710,802,665,pulgar
6280,880,727,709,802,707,pulgar
6359,880,717,708,801,704,pulgar
6436,880,706,709,801,707,pulgar
6515,880,726,709,802,750,pulgar
6593,880,733,708,801,702,pulgar
6672,880,730,708,801,751,pulgar
6750,880,756,708,801,752,pulgar
6829,880,699,710,803,753,pulgar
6906,880,722,709,802,751,pulgar
6985,880,710,708,802,753,pulgar
7063,880,693,707,801,753,pulgar
7142,738,715,703,800,754,pulgar
7219,473,726,699,797,753,pulgar
7296,288,726,697,796,753,pulgar
7372,192,727,697,795,752,pulgar
7447,136,728,696,795,752,pulgar
7523,107,728,698,796,753,pulgar
7598,94,734,702,797,754,pulgar
7673,85,730,700,796,753,pulgar
7748,81,729,699,795,754,pulgar
7824,78,727,699,794,753,pulgar
7899,76,726,700,793,752,pulgar
7974,76,725,701,793,752,pulgar
8049,77,724,702,793,753,pulgar
8124,77,725,702,793,753,pulgar
8200,77,726,701,792,753,pulgar
8274,77,729,702,793,753,pulgar
8350,78,728,702,793,753,pulgar
8425,79,729,702,793,753,pulgar
8501,80,729,702,793,753,pulgar
8576,88,731,702,794,755,pulgar
8651,121,715,703,795,755,pulgar
8728,444,704,700,795,753,pulgar
8805,662,749,700,794,754,pulgar
8883,771,743,701,794,754,pulgar
8962,825,705,700,794,754,pulgar
9039,727,708,701,793,754,pulgar
9116,721,709,701,794,754,pulgar
9193,734,710,701,794,754,pulgar
9270,807,709,702,794,755,pulgar
9349,843,762,701,794,755,pulgar
9426,861,765,701,794,755,pulgar
9505,870,704,700,794,754,pulgar
9583,875,768,701,794,754,pulgar
9662,877,751,700,794,753,pulgar
9740,878,755,700,794,754,pulgar
9819,879,756,700,793,753,pulgar
9896,879,757,700,794,754,pulgar
9975,879,758,700,794,754,pulgar
10054,879,759,700,794,754,pulgar
10132,879,759,700,794,753,pulgar
10211,879,740,701,793,754,pulgar
10289,879,733,700,794,754,pulgar
10368,879,721,700,793,753,pulgar
10445,879,721,700,793,753,pulgar
10524,879,762,700,793,754,pulgar
10603,879,748,700,794,754,pulgar
10681,713,743,699,792,753,pulgar
10758,434,724,699,792,753,pulgar
10834,265,706,699,792,753,pulgar
10910,174,707,699,792,753,pulgar
10985,128,709,699,792,753,pulgar
11061,106,748,703,793,752,pulgar
11136,94,752,704,793,752,pulgar
11211,87,753,702,793,752,pulgar
11286,83,753,701,792,752,pulgar
11362,82,753,700,792,752,pulgar
11437,82,753,700,792,752,pulgar
11512,82,753,700,791,752,pulgar
11587,84,753,699,791,752,pulgar
11663,85,752,699,791,752,pulgar
11738,86,703,699,792,752,pulgar
11813,87,706,699,792,752,pulgar
11888,88,704,699,792,752,pulgar
11964,88,704,699,791,752,pulgar
12039,90,700,699,791,752,pulgar
12114,124,738,700,792,752,pulgar
12191,220,716,700,791,753,pulgar
12268,534,714,701,793,753,pulgar
12345,707,746,701,794,754,pulgar
12423,793,747,701,793,753,pulgar
12502,836,756,701,793,753,pulgar
12580,858,757,701,793,752,pulgar
12658,777,711,700,793,752,pulgar
12735,701,743,700,793,753,pulgar
