timestamp,pulgar,indice,corazon,anular,menique,gesto
48362,880,772,695,798,754,mano_abierta
48441,880,772,695,798,754,mano_abierta
48519,880,772,694,798,754,mano_abierta
3139,880,772,695,798,753,mano_abierta
3223,880,772,695,798,753,mano_abierta
3302,880,772,695,798,753,mano_abierta
3380,880,772,695,798,753,mano_abierta
3459,880,772,695,798,753,mano_abierta
3536,880,772,695,798,753,mano_abierta
3615,880,772,695,797,754,mano_abierta
3694,880,772,695,798,753,mano_abierta
3772,880,772,695,798,753,mano_abierta
3851,880,772,695,798,753,mano_abierta
3929,880,772,695,798,753,mano_abierta
4007,880,772,695,798,753,mano_abierta
4085,880,773,695,798,753,mano_abierta
4164,880,772,697,798,753,mano_abierta
4242,880,772,715,804,754,mano_abierta
4321,880,778,738,814,754,mano_abierta
4399,880,779,746,816,754,mano_abierta
4477,880,781,753,822,756,mano_abierta
4556,880,781,756,822,757,mano_abierta
4634,880,780,753,821,757,mano_abierta
4713,880,779,745,818,756,mano_abierta
4790,880,775,731,815,755,mano_abierta
4868,880,771,717,812,754,mano_abierta
4946,880,767,706,808,754,mano_abierta
5024,880,765,699,805,755,mano_abierta
5103,880,760,691,801,754,mano_abierta
5181,880,758,689,800,755,mano_abierta
5258,757,756,686,797,754,mano_abierta
5335,647,754,685,796,754,mano_abierta
5411,589,754,684,795,753,mano_abierta
5488,573,753,683,795,753,mano_abierta
5565,579,753,684,795,753,mano_abierta
5642,573,753,683,795,753,mano_abierta
5719,582,753,683,795,753,mano_abierta
5795,625,752,683,795,753,mano_abierta
5872,620,753,683,794,753,mano_abierta
5949,628,752,682,794,753,mano_abierta
6026,625,752,683,794,753,mano_abierta
6103,616,752,682,795,752,mano_abierta
6179,606,752,682,794,753,mano_abierta
6256,603,752,682,794,753,mano_abierta
6333,609,752,682,794,753,mano_abierta
6410,616,752,682,794,753,mano_abierta
6487,638,752,681,794,753,mano_abierta
6563,616,752,682,794,753,mano_abierta
6640,623,753,682,794,753,mano_abierta
6717,653,753,683,794,753,mano_abierta
6794,642,753,682,794,753,mano_abierta
6871,701,756,684,794,753,mano_abierta
6947,790,759,685,795,753,mano_abierta
7026,835,764,688,798,753,mano_abierta
7104,857,769,700,802,753,mano_abierta
7183,868,772,719,803,752,mano_abierta
7261,874,773,718,802,751,mano_abierta
7340,877,772,716,802,751,mano_abierta
7417,878,772,715,802,751,mano_abierta
7496,879,772,714,802,751,mano_abierta
7574,879,773,713,801,751,mano_abierta
7653,879,772,713,802,751,mano_abierta
7731,879,773,713,802,751,mano_abierta
7810,879,772,713,801,750,mano_abierta
7888,879,773,713,802,751,mano_abierta
7966,879,772,712,801,750,mano_abierta
8045,879,772,712,801,751,mano_abierta
8123,879,772,712,801,751,mano_abierta
8202,879,772,712,801,750,mano_abierta
8280,879,772,712,801,750,mano_abierta
8358,879,772,712,801,750,mano_abierta
8436,879,772,712,801,750,mano_abierta
8515,879,772,711,801,750,mano_abierta
8593,879,771,711,800,750,mano_abierta
8672,879,772,711,801,750,mano_abierta
8750,879,772,712,801,750,mano_abierta
8828,879,772,715,801,750,mano_abierta
8906,879,774,728,806,751,mano_abierta
8985,879,777,740,811,751,mano_abierta
9064,879,777,744,814,751,mano_abierta
9142,879,776,743,813,752,mano_abierta
9221,879,775,734,812,752,mano_abierta
9298,879,769,716,810,752,mano_abierta
9375,879,763,702,806,751,mano_abierta
9454,879,760,698,805,751,mano_abierta
9532,879,758,694,803,752,mano_abierta
9611,790,755,688,800,751,mano_abierta
9688,670,753,685,797,750,mano_abierta
9764,616,753,686,796,751,mano_abierta
9841,585,752,684,794,750,mano_abierta
9918,575,750,682,792,750,mano_abierta
9995,571,752,684,793,751,mano_abierta
10072,568,750,681,791,750,mano_abierta
10148,570,749,681,791,749,mano_abierta
10225,588,750,682,791,750,mano_abierta
10302,610,750,681,790,749,mano_abierta
10379,630,750,681,790,750,mano_abierta
10456,633,749,681,790,749,mano_abierta
10532,648,750,681,790,749,mano_abierta
10609,649,750,680,790,749,mano_abierta
10686,636,750,681,790,749,mano_abierta
10763,620,752,681,790,749,mano_abierta
10840,613,755,684,792,749,mano_abierta
10916,659,759,690,795,750,mano_abierta
10993,769,766,703,800,750,mano_abierta
11071,824,769,715,805,751,mano_abierta
11150,852,773,733,809,751,mano_abierta
11229,866,774,741,811,750,mano_abierta
11307,873,775,736,809,750,mano_abierta
11385,876,776,734,808,750,mano_abierta
11463,878,776,732,807,751,mano_abierta
11542,879,776,731,807,750,mano_abierta
11621,879,776,730,806,750,mano_abierta
11699,879,775,730,806,751,mano_abierta
