timestamp,pulgar,indice,corazon,anular,menique,gesto
49058,880,761,730,812,755,mano_abierta
49137,880,760,730,812,755,mano_abierta
49215,880,759,730,812,755,mano_abierta
49294,880,760,730,812,755,mano_abierta
3139,813,738,689,796,757,mano_abierta
3221,774,738,690,795,756,mano_abierta
3298,758,736,690,796,757,mano_abierta
3375,819,738,693,798,758,mano_abierta
3452,849,740,697,800,757,mano_abierta
3531,864,744,718,811,766,mano_abierta
3609,872,764,752,829,774,mano_abierta
3688,876,763,762,833,768,mano_abierta
3766,878,760,761,825,760,mano_abierta
3845,879,770,777,836,773,mano_abierta
3922,879,773,777,835,776,mano_abierta
4001,879,760,757,821,757,mano_abierta
4079,879,754,753,818,755,mano_abierta
4158,879,753,749,817,756,mano_abierta
4237,879,753,747,817,756,mano_abierta
4315,879,753,746,816,755,mano_abierta
4393,879,755,746,817,755,mano_abierta
4471,879,754,745,816,755,mano_abierta
4550,879,751,745,816,755,mano_abierta
4628,879,751,745,816,755,mano_abierta
4707,879,755,745,816,754,mano_abierta
4785,879,753,746,816,755,mano_abierta
4864,879,752,751,819,757,mano_abierta
4941,879,751,750,818,757,mano_abierta
5020,879,757,748,816,757,mano_abierta
5098,879,767,754,819,758,mano_abierta
5175,879,749,720,812,756,mano_abierta
5254,722,734,706,800,755,mano_abierta
5330,693,725,693,794,755,mano_abierta
5407,660,691,689,794,763,mano_abierta
5484,695,704,716,814,778,mano_abierta
5561,673,689,700,802,760,mano_abierta
5638,710,698,692,797,762,mano_abierta
5714,795,747,723,816,787,mano_abierta
5792,837,744,722,823,790,mano_abierta
5871,858,727,711,814,769,mano_abierta
5949,869,730,696,798,762,mano_abierta
6028,874,740,701,801,765,mano_abierta
6106,877,737,705,806,776,mano_abierta
6184,878,744,705,805,766,mano_abierta
6263,879,753,709,808,772,mano_abierta
6341,879,764,698,813,769,mano_abierta
6420,879,758,720,809,756,mano_abierta
6498,879,765,747,813,756,mano_abierta
6577,879,766,739,811,755,mano_abierta
6654,879,766,725,810,755,mano_abierta
6733,879,760,639,809,754,mano_abierta
6811,879,765,676,808,754,mano_abierta
6890,879,766,696,809,754,mano_abierta
6968,879,767,702,809,754,mano_abierta
7047,879,767,722,808,754,mano_abierta
7124,879,768,725,808,754,mano_abierta
7203,879,768,704,808,754,mano_abierta
7281,879,769,726,808,754,mano_abierta
7360,879,767,724,808,754,mano_abierta
7439,879,764,690,809,754,mano_abierta
7517,879,751,709,815,754,mano_abierta
7596,879,766,759,824,756,mano_abierta
7673,879,777,746,820,768,mano_abierta
7752,725,752,705,798,753,mano_abierta
7829,665,748,691,793,754,mano_abierta
7906,635,732,699,799,766,mano_abierta
7983,641,704,692,797,755,mano_abierta
8059,747,657,685,790,752,mano_abierta
8136,768,630,697,799,766,mano_abierta
8213,770,630,709,803,768,mano_abierta
8290,772,631,703,807,771,mano_abierta
8367,772,620,705,801,767,mano_abierta
8443,779,644,699,809,776,mano_abierta
8520,776,640,704,806,772,mano_abierta
8597,778,630,688,791,754,mano_abierta
8674,771,623,687,791,755,mano_abierta
8751,786,623,689,793,756,mano_abierta
8827,812,618,686,791,754,mano_abierta
8904,846,683,685,790,753,mano_abierta
8981,863,697,685,789,752,mano_abierta
9059,871,700,684,789,752,mano_abierta
9138,875,703,684,789,753,mano_abierta
9216,877,696,684,790,753,mano_abierta
9294,878,697,685,790,753,mano_abierta
9372,879,750,511,791,755,mano_abierta
9451,879,711,474,792,755,mano_abierta
9529,879,756,527,769,753,mano_abierta
9608,879,741,550,795,767,mano_abierta
9686,879,791,639,805,760,mano_abierta
9764,879,740,642,796,753,mano_abierta
9842,879,768,674,801,754,mano_abierta
9921,879,777,701,807,754,mano_abierta
9999,879,781,757,820,756,mano_abierta
10078,879,793,730,824,762,mano_abierta
10157,879,784,745,822,759,mano_abierta
10234,879,788,754,822,760,mano_abierta
10313,879,785,735,821,761,mano_abierta
10391,879,766,736,819,757,mano_abierta
10470,879,772,739,819,760,mano_abierta
10548,879,780,749,818,759,mano_abierta
10627,879,736,747,817,758,mano_abierta
10705,879,733,754,821,764,mano_abierta
10783,879,786,736,817,758,mano_abierta
10862,879,785,744,816,759,mano_abierta
10940,879,783,742,815,757,mano_abierta
11019,879,783,745,817,760,mano_abierta
11098,879,783,745,816,759,mano_abierta
11175,879,792,755,823,768,mano_abierta
11254,879,789,756,821,760,mano_abierta
11332,879,781,753,821,759,mano_abierta
11411,879,785,685,824,763,mano_abierta
11488,879,718,674,821,760,mano_abierta
11566,705,772,707,810,759,mano_abierta
11643,632,758,650,798,756,mano_abierta
11720,595,682,670,795,755,mano_abierta
11797,584,677,671,790,755,mano_abierta
11874,586,727,657,791,755,mano_abierta
11951,589,663,688,792,755,mano_abierta
12027,610,739,684,793,754,mano_abierta
12104,636,741,686,793,754,mano_abierta
12181,679,737,685,793,754,mano_abierta
12258,765,723,683,793,754,mano_abierta
12335,822,752,677,793,754,mano_abierta
12412,851,751,654,792,754,mano_abierta
12491,865,709,664,792,754,mano_abierta
12569,872,724,669,792,754,mano_abierta
12648,876,721,680,792,754,mano_abierta
12727,878,709,681,792,754,mano_abierta
12805,879,709,664,792,754,mano_abierta
12883,879,753,651,792,754,mano_abierta
12961,879,725,684,792,753,mano_abierta
13040,879,719,646,793,754,mano_abierta
13119,879,749,683,796,754,mano_abierta
13197,879,754,658,798,754,mano_abierta
13276,879,767,701,802,755,mano_abierta
13353,879,775,715,807,759,mano_abierta
13432,879,758,700,810,756,mano_abierta
13510,879,779,736,810,755,mano_abierta
13589,879,781,709,812,757,mano_abierta
13668,879,766,702,810,756,mano_abierta
13746,879,782,709,811,757,mano_abierta
13825,879,729,736,810,756,mano_abierta
13903,879,709,712,809,756,mano_abierta
13981,879,763,725,809,755,mano_abierta
14060,879,772,724,809,756,mano_abierta
14138,879,776,731,809,756,mano_abierta
14217,879,770,731,808,755,mano_abierta
14295,879,705,731,809,755,mano_abierta
14373,879,762,732,808,755,mano_abierta
14452,879,778,731,808,755,mano_abierta
14530,879,768,733,808,755,mano_abierta
14609,879,756,735,808,755,mano_abierta
14687,879,743,742,813,757,mano_abierta
14766,879,743,746,817,757,mano_abierta
14843,879,781,745,817,757,mano_abierta
14922,879,783,717,818,758,mano_abierta
14999,879,786,747,820,760,mano_abierta
15076,879,784,726,818,760,mano_abierta
15153,748,729,665,814,761,mano_abierta
15229,682,761,690,801,757,mano_abierta
15306,648,757,701,801,760,mano_abierta
15383,654,759,628,798,758,mano_abierta
15460,686,754,694,796,757,mano_abierta
15537,744,758,622,796,758,mano_abierta
15613,812,740,680,795,755,mano_abierta
15692,846,751,664,793,755,mano_abierta
15771,839,748,681,793,754,mano_abierta
15848,826,744,682,793,755,mano_abierta
15925,853,754,680,795,756,mano_abierta
16003,866,757,682,795,757,mano_abierta
16081,873,755,683,795,757,mano_abierta
16159,876,757,689,795,757,mano_abierta
16238,878,705,634,794,756,mano_abierta
16317,879,710,636,800,763,mano_abierta
16395,879,695,658,798,762,mano_abierta
16474,879,716,657,797,760,mano_abierta
16551,879,751,653,806,770,mano_abierta
16630,879,760,639,799,762,mano_abierta
16708,879,743,634,796,758,mano_abierta
16787,879,753,642,792,753,mano_abierta
16866,879,672,682,791,753,mano_abierta
16944,879,736,671,792,753,mano_abierta
17022,879,756,686,793,753,mano_abierta
17100,879,763,684,800,754,mano_abierta
17179,879,723,709,804,754,mano_abierta
17258,879,774,735,807,754,mano_abierta
17336,879,777,733,806,753,mano_abierta
17415,879,776,731,806,752,mano_abierta
17492,879,774,730,805,753,mano_abierta
