timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,761,694,796,747,reposo
3223,880,762,694,796,746,reposo
3302,880,762,694,796,747,reposo
3380,880,762,694,796,747,reposo
3459,880,762,694,796,747,reposo
3536,880,762,694,796,747,reposo
3615,880,762,694,796,747,reposo
3693,880,762,694,796,747,reposo
3772,880,762,694,796,747,reposo
3851,880,762,694,796,747,reposo
3929,880,762,694,796,747,reposo
4007,880,762,694,796,747,reposo
4085,880,761,694,796,747,reposo
4164,880,762,694,796,747,reposo
4242,880,761,694,796,747,reposo
4321,880,762,694,796,747,reposo
4399,880,762,694,796,746,reposo
4477,880,761,694,796,747,reposo
4555,880,762,694,796,747,reposo
4634,880,761,694,796,747,reposo
4712,880,762,694,796,747,reposo
4791,880,762,694,796,747,reposo
4869,880,762,694,796,747,reposo
4947,880,762,694,796,747,reposo
5025,880,762,694,796,747,reposo
5104,880,761,694,796,747,reposo
5182,880,761,694,796,747,reposo
5261,880,761,694,796,747,reposo
5340,880,761,694,796,747,reposo
5417,880,761,693,796,747,reposo
5496,880,762,694,796,747,reposo
5574,880,762,694,796,747,reposo
5653,880,762,694,796,746,reposo
5731,880,762,695,796,747,reposo
5810,880,763,697,796,747,reposo
5888,880,765,704,798,748,reposo
5966,880,769,712,799,748,reposo
6044,880,771,717,801,748,reposo
6123,880,774,720,803,750,reposo
6202,880,776,703,804,751,reposo
6280,880,778,696,803,751,reposo
6359,880,776,718,803,752,reposo
6436,880,762,715,802,753,reposo
6515,880,773,717,801,755,reposo
6593,880,773,712,799,754,reposo
6672,880,772,704,798,754,reposo
6750,880,771,704,798,753,reposo
6827,880,770,710,797,753,reposo
6903,880,773,711,797,753,reposo
6980,880,773,711,797,753,reposo
7057,880,773,712,797,754,reposo
7136,880,773,711,797,753,reposo
7214,880,773,712,797,754,reposo
7292,880,773,712,797,753,reposo
7370,880,773,712,797,753,reposo
7449,880,774,714,797,753,reposo
7527,880,774,717,799,753,reposo
7606,880,775,719,798,753,reposo
7685,880,775,721,799,753,reposo
7762,880,776,722,800,753,reposo
7841,880,775,722,799,752,reposo
7919,880,775,723,800,753,reposo
7998,880,775,722,799,753,reposo
8076,880,774,719,800,752,reposo
8155,880,774,721,799,753,reposo
8232,880,773,718,800,752,reposo
8311,880,774,719,800,752,reposo
8389,880,774,717,801,752,reposo
8468,880,774,714,800,751,reposo
8546,880,773,686,800,751,reposo
8625,880,772,697,800,750,reposo
8702,880,772,671,800,750,reposo
8781,880,772,665,801,749,reposo
8860,880,771,679,801,749,reposo
8938,880,772,672,801,749,reposo
9017,880,772,674,802,749,reposo
9095,880,771,672,802,748,reposo
9174,880,771,669,801,748,reposo
9251,880,771,708,801,748,reposo
9330,880,771,709,802,748,reposo
9408,880,771,675,801,748,reposo
9487,880,771,667,802,748,reposo
9565,880,771,672,801,748,reposo
9644,880,771,672,802,748,reposo
9721,880,771,672,802,748,reposo
9800,880,771,674,801,748,reposo
9878,880,771,704,801,748,reposo
9957,880,771,708,801,748,reposo
10035,880,770,708,801,748,reposo
10114,880,771,708,801,748,reposo
10192,880,771,708,801,748,reposo
10270,880,771,708,801,748,reposo
10349,880,772,707,801,748,reposo
10427,880,772,707,801,748,reposo
10506,880,771,707,801,748,reposo
10584,880,771,704,801,748,reposo
10662,880,771,707,802,749,reposo
10741,880,776,706,805,750,reposo
10819,880,779,686,809,751,reposo
10898,880,780,680,810,752,reposo
10976,880,780,717,811,753,reposo
11055,880,781,732,810,752,reposo
11133,880,778,733,811,753,reposo
11211,880,766,735,812,755,reposo
11290,880,698,739,815,759,reposo
11368,880,670,733,813,755,reposo
11447,880,689,734,813,756,reposo
11525,880,689,725,813,757,reposo
