timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,721,720,806,737,punio
3223,880,721,720,806,737,punio
3302,880,721,720,806,737,punio
3380,880,721,720,806,737,punio
3459,880,721,720,806,737,punio
3536,880,720,719,806,737,punio
3615,880,720,720,805,737,punio
3693,880,721,718,806,736,punio
3772,880,720,717,806,736,punio
3851,880,720,704,806,736,punio
3929,880,720,717,805,736,punio
4007,880,720,719,806,736,punio
4085,880,721,720,806,737,punio
4164,880,720,720,806,736,punio
4242,880,721,720,806,737,punio
4321,880,721,720,806,737,punio
4399,880,720,719,806,737,punio
4477,880,721,719,806,738,punio
4555,880,721,718,806,737,punio
4634,880,720,717,806,738,punio
4712,880,721,719,805,737,punio
4791,880,721,720,806,738,punio
4869,880,721,720,806,737,punio
4947,880,720,721,806,738,punio
5026,880,720,721,806,738,punio
5104,880,720,721,806,738,punio
5183,880,721,722,806,737,punio
5261,880,721,722,806,738,punio
5340,880,721,722,806,738,punio
5417,880,721,722,806,738,punio
5496,880,721,723,806,737,punio
5574,880,721,723,806,737,punio
5653,880,721,723,806,738,punio
5731,880,721,722,806,738,punio
5810,880,721,723,806,738,punio
5888,880,721,723,806,738,punio
5966,880,721,723,806,738,punio
6044,880,721,723,806,738,punio
6123,880,721,723,806,738,punio
6201,880,721,723,806,738,punio
6280,880,721,723,805,737,punio
6359,880,720,723,806,738,punio
6436,880,721,723,806,738,punio
6515,880,721,723,806,738,punio
6593,880,721,723,806,738,punio
6672,880,721,723,806,738,punio
6750,880,720,723,806,738,punio
6829,880,721,723,806,738,punio
6906,880,721,723,806,738,punio
6985,880,721,723,806,738,punio
7063,880,721,723,805,738,punio
7142,880,721,723,805,738,punio
7221,880,722,728,807,738,punio
7299,880,736,725,814,736,punio
7377,880,766,702,824,740,punio
7455,880,800,811,844,746,punio
7534,880,817,849,863,753,punio
7612,880,827,863,879,763,punio
7691,880,833,875,889,771,punio
7769,880,837,851,897,779,punio
7847,880,843,895,903,787,punio
7925,880,847,897,907,800,punio
8004,880,854,901,910,811,punio
8082,880,858,903,913,823,punio
8161,880,859,904,915,835,punio
8239,789,860,905,916,843,punio
8315,622,859,905,915,848,punio
8392,487,859,904,915,853,punio
8469,380,859,904,916,857,punio
8546,318,859,915,916,859,punio
8623,299,858,916,916,862,punio
8699,285,858,916,916,864,punio
8776,273,858,916,917,866,punio
8853,261,857,916,917,868,punio
8930,267,856,916,917,867,punio
9007,268,855,916,917,868,punio
9083,278,855,916,917,868,punio
9160,283,854,902,916,867,punio
9237,271,854,912,916,868,punio
