timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,726,706,810,752,punio
3223,880,728,708,812,753,punio
3302,880,727,707,811,753,punio
3380,880,727,706,810,752,punio
3459,880,726,705,810,751,punio
3536,880,725,705,809,751,punio
3615,880,725,704,809,751,punio
3693,880,725,704,809,751,punio
3772,880,725,704,809,751,punio
3851,880,725,704,809,750,punio
3929,880,725,704,809,750,punio
4007,880,725,704,809,750,punio
4085,880,724,703,809,750,punio
4164,880,726,703,808,750,punio
4242,880,725,704,808,750,punio
4321,880,720,703,809,750,punio
4399,880,726,704,809,750,punio
4477,880,717,704,809,750,punio
4555,880,717,704,809,750,punio
4634,880,717,704,809,750,punio
4712,880,728,704,809,750,punio
4791,880,728,704,809,750,punio
4870,880,728,704,809,750,punio
4947,880,728,705,810,751,punio
5026,880,727,705,810,752,punio
5104,880,721,668,809,752,punio
5183,880,728,708,809,752,punio
5261,880,754,709,811,753,punio
5340,880,760,712,812,753,punio
5417,880,768,714,813,753,punio
5496,880,772,717,814,754,punio
5574,880,771,713,813,752,punio
5653,880,771,717,813,752,punio
5731,880,774,717,815,753,punio
5810,880,771,719,814,752,punio
5889,880,747,721,816,751,punio
5966,880,729,728,819,753,punio
6045,880,746,741,825,753,punio
6123,880,755,765,831,754,punio
6202,880,781,810,841,755,punio
6280,743,811,854,856,755,punio
6356,464,833,890,880,757,punio
6433,319,855,909,898,767,punio
6510,253,876,916,905,781,punio
6587,201,857,918,904,784,punio
6664,170,876,918,903,788,punio
6740,151,887,920,906,796,punio
6817,141,890,920,907,804,punio
6894,138,872,921,908,808,punio
6971,148,891,922,909,808,punio
7048,145,882,921,909,807,punio
7124,146,882,921,909,806,punio
7201,142,881,922,909,806,punio
7278,134,883,921,908,808,punio
7355,131,884,922,908,808,punio
7432,144,885,922,908,808,punio
7508,162,888,922,908,810,punio
7585,142,890,921,908,812,punio
7662,153,889,920,909,814,punio
7739,135,888,919,909,814,punio
7816,127,889,919,908,816,punio
7892,125,889,918,909,816,punio
7969,124,888,917,909,817,punio
8046,126,888,917,909,818,punio
8123,132,889,917,910,819,punio
8200,141,889,917,908,817,punio
8276,187,885,913,904,807,punio
8353,219,882,909,897,797,punio
8430,516,869,897,883,784,punio
8507,698,832,870,859,777,punio
8586,789,794,786,842,776,punio
8664,834,772,738,832,775,punio
8742,857,757,717,824,772,punio
8820,868,754,710,821,774,punio
8899,694,750,706,818,773,punio
8976,603,745,701,815,772,punio
9053,557,741,695,811,769,punio
9129,718,765,697,811,769,punio
9207,799,743,698,813,770,punio
9286,839,743,696,811,769,punio
9364,859,744,697,811,769,punio
9443,869,745,698,811,769,punio
9521,874,752,702,812,768,punio
9600,877,781,729,820,767,punio
9677,878,817,778,834,768,punio
9756,879,863,836,846,767,punio
9834,606,891,884,868,769,punio
9911,376,886,887,874,767,punio
9989,242,872,879,876,772,punio
10065,163,863,870,874,771,punio
10140,136,869,873,877,772,punio
10217,127,889,887,885,786,punio
