timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,732,706,807,696,pulgar
3223,880,730,707,808,697,pulgar
3302,880,727,712,807,734,pulgar
3380,880,719,723,807,716,pulgar
3459,880,727,725,807,721,pulgar
3536,880,724,725,808,718,pulgar
3615,880,706,728,808,706,pulgar
3694,880,735,730,807,704,pulgar
3772,880,738,732,807,719,pulgar
3851,880,733,732,808,719,pulgar
3929,880,732,733,807,726,pulgar
4007,880,743,734,807,724,pulgar
4085,880,743,735,807,709,pulgar
4164,880,741,735,808,716,pulgar
4242,880,742,735,807,731,pulgar
4321,880,741,735,807,734,pulgar
4399,880,741,736,808,741,pulgar
4477,880,741,735,807,743,pulgar
4555,880,740,736,808,744,pulgar
4634,880,737,736,807,744,pulgar
4712,880,736,736,807,745,pulgar
4791,880,730,736,808,745,pulgar
4869,880,726,736,807,745,pulgar
4947,880,724,736,808,745,pulgar
5026,880,726,736,808,745,pulgar
5104,880,721,736,808,745,pulgar
5183,880,732,736,808,745,pulgar
5261,880,733,736,808,745,pulgar
5340,880,730,737,808,744,pulgar
5417,880,725,736,807,744,pulgar
5496,880,725,737,808,744,pulgar
5574,880,723,736,807,744,pulgar
5653,880,720,736,808,743,pulgar
5731,880,712,736,808,744,pulgar
5810,880,714,737,808,744,pulgar
5888,880,729,736,808,743,pulgar
5966,880,734,737,808,725,pulgar
6044,880,738,737,808,736,pulgar
6123,880,737,737,808,732,pulgar
6201,880,736,737,808,735,pulgar
6280,880,735,736,808,737,pulgar
6359,880,735,738,809,724,pulgar
6436,880,744,746,813,754,pulgar
6515,880,740,746,815,753,pulgar
6593,841,742,749,816,757,pulgar
6670,763,732,743,813,751,pulgar
6747,697,738,743,812,752,pulgar
6823,631,735,743,812,752,pulgar
6900,552,747,743,813,752,pulgar
6977,490,746,742,812,752,pulgar
7054,457,744,743,813,751,pulgar
7131,433,744,744,813,753,pulgar
7207,411,749,749,817,758,pulgar
7284,409,764,764,828,773,pulgar
7361,394,759,758,823,764,pulgar
7438,375,755,752,822,766,pulgar
7515,352,754,754,821,763,pulgar
7591,330,747,747,816,757,pulgar
7668,299,734,733,808,747,pulgar
7745,283,727,731,806,745,pulgar
7822,268,729,731,806,744,pulgar
7899,249,727,732,806,744,pulgar
7975,237,739,732,806,744,pulgar
8052,227,740,730,806,744,pulgar
8129,212,740,730,805,744,pulgar
8206,195,739,731,805,743,pulgar
8283,183,739,731,805,743,pulgar
8359,172,739,731,806,743,pulgar
8436,163,740,730,805,743,pulgar
8513,157,738,729,805,743,pulgar
8590,153,739,731,805,743,pulgar
8667,149,739,731,805,744,pulgar
8743,145,729,729,805,743,pulgar
8820,142,719,731,805,743,pulgar
8897,140,778,729,805,743,pulgar
8974,137,778,730,805,742,pulgar
9051,137,778,730,804,743,pulgar
9127,137,779,730,805,743,pulgar
9204,135,779,730,805,742,pulgar
9281,136,778,730,805,743,pulgar
9358,135,778,730,805,743,pulgar
9435,136,777,730,804,743,pulgar
9511,137,775,730,805,743,pulgar
9588,137,771,730,805,742,pulgar
9665,137,766,728,805,743,pulgar
9742,138,762,727,805,743,pulgar
9819,138,756,728,805,743,pulgar
9895,139,728,728,805,743,pulgar
9972,141,725,728,805,743,pulgar
