timestamp,pulgar,indice,corazon,anular,menique,gesto
54450,880,772,727,801,744,reposo
54528,880,772,727,801,744,reposo
54293,880,772,727,801,744,reposo
54371,880,771,727,801,744,reposo
54450,880,772,727,801,744,reposo
54528,880,772,727,801,744,reposo
3139,880,765,635,800,747,reposo
3221,862,758,689,796,748,reposo
3298,803,752,688,790,746,reposo
3375,716,751,685,790,745,reposo
3451,652,750,685,790,745,reposo
3528,681,751,653,789,745,reposo
3605,737,750,687,790,746,reposo
3682,765,750,675,789,745,reposo
3759,822,751,686,790,746,reposo
3835,851,750,683,790,746,reposo
3912,865,751,683,790,746,reposo
3989,872,751,687,790,746,reposo
4066,876,751,688,790,745,reposo
4143,878,752,689,790,746,reposo
4219,879,753,687,791,747,reposo
4297,879,753,689,791,746,reposo
4376,879,755,691,792,746,reposo
4454,879,759,700,793,746,reposo
4533,879,763,716,798,746,reposo
4611,879,770,735,807,747,reposo
4689,879,775,743,811,748,reposo
4768,879,778,753,814,749,reposo
4846,879,777,755,817,750,reposo
4925,879,778,753,815,749,reposo
5003,879,776,750,812,747,reposo
5082,879,775,749,812,746,reposo
5159,879,775,748,812,746,reposo
5238,879,775,748,812,746,reposo
5316,879,775,748,811,746,reposo
5395,879,774,748,812,745,reposo
5473,879,774,747,812,746,reposo
5552,879,774,746,812,746,reposo
5629,879,775,745,812,745,reposo
5708,879,775,745,812,746,reposo
5786,879,774,745,812,746,reposo
5865,879,774,744,811,746,reposo
5944,879,774,745,811,745,reposo
6022,879,774,744,812,745,reposo
6100,879,774,744,811,745,reposo
6178,879,775,744,811,746,reposo
6257,879,775,743,811,746,reposo
6335,879,774,744,812,745,reposo
6414,879,775,743,811,745,reposo
6492,879,774,743,811,746,reposo
6571,879,774,743,811,746,reposo
6648,879,774,743,811,746,reposo
6727,879,775,743,811,745,reposo
6805,879,774,743,811,745,reposo
6884,879,774,743,811,745,reposo
6962,879,775,743,811,746,reposo
7041,879,774,743,811,746,reposo
7118,879,774,742,811,746,reposo
7197,879,774,743,811,746,reposo
7276,879,774,742,811,746,reposo
7354,879,774,742,811,746,reposo
7433,879,774,742,811,746,reposo
7511,879,775,742,811,746,reposo
7589,879,774,742,811,746,reposo
7667,879,775,742,811,746,reposo
7746,879,774,742,811,746,reposo
7824,879,774,741,811,746,reposo
7903,879,774,742,811,746,reposo
7981,879,774,741,811,746,reposo
8059,879,774,742,811,746,reposo
8137,879,774,743,811,745,reposo
8216,879,774,743,811,748,reposo
8294,879,774,744,813,749,reposo
8373,879,774,744,813,750,reposo
8451,879,772,739,812,750,reposo
8529,879,768,722,805,749,reposo
8606,865,758,701,801,748,reposo
8683,778,750,691,793,746,reposo
8760,720,745,686,784,745,reposo
8837,662,743,685,786,744,reposo
8913,610,742,684,787,744,reposo
8990,623,743,683,785,744,reposo
9067,595,742,683,785,744,reposo
9144,570,742,683,786,744,reposo
9221,563,743,683,786,743,reposo
9297,561,742,682,785,743,reposo
9374,605,743,681,786,744,reposo
9451,616,743,681,780,743,reposo
9528,671,743,682,784,744,reposo
9605,744,744,683,786,744,reposo
9681,808,745,683,785,744,reposo
9758,844,745,683,786,744,reposo
9835,857,747,683,786,744,reposo
9912,868,753,683,789,745,reposo
9990,874,765,692,796,745,reposo
10068,877,774,723,807,746,reposo
10146,878,776,741,812,747,reposo
10225,879,777,751,816,749,reposo
10304,879,778,758,823,753,reposo
10382,879,778,769,828,756,reposo
10461,879,775,774,830,758,reposo
10539,879,777,773,829,757,reposo
10617,879,778,748,827,756,reposo
10696,879,778,763,796,754,reposo
10774,879,778,759,820,753,reposo
10853,879,778,753,813,752,reposo
10931,879,778,755,810,752,reposo
11010,879,777,752,813,752,reposo
11087,879,773,751,819,751,reposo
11166,879,777,747,819,751,reposo
11245,879,766,749,819,751,reposo
11323,879,778,748,819,751,reposo
11402,879,778,748,818,751,reposo
11480,879,774,748,819,751,reposo
11558,879,777,747,818,751,reposo
11637,879,771,748,818,751,reposo
11715,879,767,747,818,750,reposo
11794,879,775,745,818,750,reposo
11872,879,778,745,818,750,reposo
11951,879,778,746,817,750,reposo
12028,879,772,746,818,750,reposo
12107,879,755,746,817,750,reposo
12186,879,773,747,817,750,reposo
12264,879,776,746,817,750,reposo
12343,879,778,746,817,750,reposo
12421,879,778,746,817,750,reposo
12499,879,778,746,817,750,reposo
12577,879,776,746,817,750,reposo
12656,879,775,746,817,750,reposo
12735,879,777,749,817,750,reposo
12813,879,777,755,823,753,reposo
12892,879,775,747,812,753,reposo
12969,849,770,727,813,751,reposo
13046,864,759,704,792,749,reposo
13124,809,749,690,796,747,reposo
13201,745,745,683,792,746,reposo
13278,670,743,676,791,746,reposo
13355,637,743,627,790,746,reposo
13431,599,742,673,789,745,reposo
13508,572,743,674,789,745,reposo
13585,586,743,672,788,745,reposo
13662,582,743,672,788,745,reposo
13739,605,743,671,788,745,reposo
13815,618,743,668,787,745,reposo
13892,628,743,664,788,745,reposo
13969,611,745,665,788,744,reposo
14046,662,747,666,788,745,reposo
14123,733,748,664,789,745,reposo
14199,806,751,659,790,746,reposo
14278,843,756,664,791,746,reposo
14356,861,762,681,791,746,reposo
14435,870,775,682,795,747,reposo
14513,875,775,722,804,747,reposo
14592,877,779,730,806,747,reposo
14669,878,779,732,808,747,reposo
14748,879,777,729,806,747,reposo
14827,879,776,727,806,747,reposo
14905,879,775,727,805,746,reposo
14984,879,774,727,805,746,reposo
15062,879,774,727,805,746,reposo
15140,879,773,727,805,747,reposo
15219,879,773,726,805,746,reposo
15297,879,773,726,805,746,reposo
15376,879,774,726,805,746,reposo
15454,879,774,726,805,746,reposo
15533,879,774,726,805,746,reposo
15610,879,774,726,804,746,reposo
15689,879,774,726,804,746,reposo
15768,879,774,725,804,746,reposo
15846,879,774,725,805,746,reposo
15925,879,775,726,805,747,reposo
16003,879,775,726,805,747,reposo
16081,879,774,726,804,746,reposo
16160,879,774,725,804,746,reposo
16238,879,774,725,804,746,reposo
16317,879,774,725,804,747,reposo
16395,879,774,725,804,746,reposo
16474,879,774,725,804,746,reposo
16551,879,774,724,804,746,reposo
16630,879,774,724,804,746,reposo
16709,879,774,725,804,746,reposo
16787,879,774,727,805,748,reposo
16866,879,775,743,811,748,reposo
16944,879,780,760,819,749,reposo
17022,879,784,770,824,751,reposo
17101,879,784,710,825,751,reposo
17179,827,780,709,820,750,reposo
17256,700,766,711,805,748,reposo
17333,624,755,690,794,746,reposo
17410,585,753,688,793,746,reposo
17486,564,752,686,792,745,reposo
17563,556,751,683,792,745,reposo
