timestamp,pulgar,indice,corazon,anular,menique,gesto
15654,880,748,635,824,734,anular
15733,880,763,633,830,734,anular
15811,880,762,635,835,734,anular
15890,880,752,638,844,734,anular
15968,880,738,633,870,734,anular
16047,880,703,606,889,735,anular
16125,880,750,534,895,735,anular
16203,880,757,627,900,735,anular
16282,880,742,630,904,735,anular
16360,880,737,635,905,735,anular
16439,880,753,639,906,735,anular
16518,880,771,640,910,735,anular
16595,880,766,640,914,735,anular
16674,880,748,639,915,735,anular
16752,880,732,633,917,735,anular
16831,880,740,642,919,734,anular
16910,880,724,645,921,734,anular
16988,880,754,643,921,733,anular
17067,880,764,642,922,733,anular
17144,880,766,639,921,733,anular
17223,880,765,635,921,733,anular
17301,880,738,636,921,733,anular
17380,880,768,636,921,732,anular
17459,880,750,624,921,733,anular
17537,880,743,608,920,733,anular
