timestamp,pulgar,indice,corazon,anular,menique,gesto
7691,880,836,785,830,758,indice
7769,880,791,776,826,752,indice
7847,880,771,775,825,748,indice
7925,880,746,767,827,750,indice
8004,880,736,752,821,748,indice
8082,880,728,749,820,748,indice
8159,880,723,739,817,748,indice
8236,880,712,723,811,747,indice
8312,849,697,709,805,747,indice
8389,748,690,707,806,754,indice
8466,687,677,693,797,747,indice
8543,639,672,692,795,746,indice
8620,613,673,689,793,745,indice
8696,636,675,689,792,745,indice
8773,644,693,688,791,745,indice
8850,634,691,687,791,744,indice
8927,644,693,687,790,744,indice
9004,647,691,686,790,744,indice
9080,653,703,692,794,749,indice
9157,673,706,691,793,748,indice
9234,689,706,689,790,744,indice
9311,784,714,695,793,746,indice
9390,832,724,703,795,751,indice
9467,856,751,719,804,757,indice
9546,868,757,711,800,749,indice
9624,874,777,727,805,754,indice
9703,877,782,723,800,746,indice
9782,878,804,736,810,756,indice
9860,879,810,733,806,751,indice
9938,879,821,736,808,753,indice
10016,879,833,739,809,751,indice
10095,879,843,749,813,755,indice
10173,879,845,744,808,748,indice
10252,879,846,748,811,750,indice
10330,879,849,755,814,754,indice
10406,848,851,758,816,756,indice
10483,825,846,750,810,747,indice
10560,775,850,755,813,751,indice
10638,782,846,752,811,750,indice
10715,767,845,753,812,750,indice
10791,739,845,750,810,747,indice
10868,730,846,750,810,746,indice
10945,715,855,766,824,764,indice
11022,764,851,758,817,755,indice
11099,697,856,764,822,762,indice
11175,695,849,751,811,748,indice
11252,686,853,756,816,753,indice
11329,639,855,757,817,754,indice
11406,614,855,757,819,754,indice
11483,612,854,754,817,751,indice
11559,607,856,756,819,753,indice
11636,599,864,772,832,770,indice
11713,606,852,773,831,769,indice
11790,612,822,768,824,761,indice
11867,617,804,766,824,761,indice
11943,625,786,770,829,767,indice
12020,747,765,770,833,773,indice
12097,806,749,762,830,770,indice
12174,835,731,749,824,761,indice
12251,759,732,724,813,758,indice
12327,711,706,696,796,748,indice
12404,647,694,690,792,746,indice
12481,617,689,688,791,746,indice
12558,614,690,686,790,745,indice
12635,613,694,686,789,746,indice
12711,609,695,686,789,746,indice
12788,610,700,695,796,753,indice
12865,606,678,688,791,748,indice
12942,605,700,692,794,751,indice
13019,621,748,690,793,750,indice
13096,653,773,689,792,749,indice
13173,752,786,689,794,751,indice
13250,803,804,693,795,753,indice
13327,830,829,697,799,756,indice
13404,847,830,691,794,752,indice
13480,863,819,691,794,751,indice
13557,871,816,692,795,752,indice
13634,875,847,684,790,746,indice
13711,877,848,686,791,747,indice
13788,878,851,685,790,746,indice
13864,879,853,687,790,747,indice
13941,876,855,687,790,746,indice
14018,867,860,692,794,751,indice
14095,859,861,691,793,749,indice
14172,850,860,691,793,750,indice
14248,799,862,692,793,750,indice
14325,768,861,689,792,748,indice
14402,754,862,690,793,749,indice
14479,753,862,692,794,750,indice
14556,748,861,688,792,748,indice
14632,742,866,699,799,757,indice
14709,743,871,709,806,764,indice
14786,751,868,703,801,759,indice
14863,751,871,712,806,763,indice
14940,751,868,706,805,763,indice
15016,753,869,706,804,763,indice
15093,757,871,709,806,764,indice
15170,804,867,700,800,757,indice
15247,834,870,713,809,768,indice
15324,857,878,736,825,788,indice
15400,868,870,729,821,782,indice
15477,874,867,731,822,783,indice
15554,877,842,700,802,758,indice
15631,878,819,734,825,785,indice
15708,879,765,704,804,761,indice
15784,879,769,733,823,784,indice
15861,879,764,737,828,789,indice
15938,879,750,730,821,783,indice
16015,879,768,744,832,794,indice
16093,879,732,691,795,752,indice
16169,879,736,691,796,751,indice
16246,879,741,696,799,756,indice
16323,879,777,738,827,791,indice
16400,879,782,745,833,797,indice
16477,879,741,691,802,761,indice
16553,879,742,674,805,764,indice
16630,879,734,679,800,757,indice
16707,879,730,689,800,758,indice
16784,879,737,685,798,755,indice
16861,879,748,696,800,757,indice
16937,879,746,672,797,754,indice
17014,879,750,690,823,786,indice
17091,879,741,643,800,758,indice
17168,879,730,684,802,761,indice
17245,879,759,652,799,756,indice
17321,879,770,624,792,746,indice
