timestamp,pulgar,indice,corazon,anular,menique,gesto
46263,880,784,729,800,744,corazon
46342,880,784,729,800,744,corazon
3139,880,785,729,799,743,corazon
3223,880,785,729,800,744,corazon
3302,880,785,729,800,744,corazon
3380,880,785,729,800,744,corazon
3459,880,784,729,800,744,corazon
3536,880,785,729,800,743,corazon
3615,880,785,729,800,744,corazon
3693,880,785,729,800,743,corazon
3772,880,785,729,799,744,corazon
3851,880,785,729,800,744,corazon
3929,880,785,729,799,743,corazon
4007,880,785,729,800,744,corazon
4085,880,784,729,799,744,corazon
4164,880,785,729,800,744,corazon
4242,880,785,729,800,743,corazon
4321,880,783,737,807,744,corazon
4399,880,782,758,812,745,corazon
4477,880,780,777,815,744,corazon
4555,880,779,798,818,744,corazon
4634,880,779,813,819,744,corazon
4713,880,778,820,819,743,corazon
4791,880,776,828,820,743,corazon
4870,880,776,833,821,743,corazon
4947,880,774,840,822,742,corazon
5026,880,771,851,824,742,corazon
5104,880,768,862,825,741,corazon
5183,880,766,873,827,741,corazon
5261,880,766,881,829,740,corazon
5340,880,764,892,830,740,corazon
5417,880,763,902,830,740,corazon
5496,880,761,907,830,739,corazon
5574,880,760,905,835,739,corazon
5653,880,761,897,845,739,corazon
5732,880,762,893,851,739,corazon
5810,880,762,894,851,739,corazon
5889,880,762,896,858,739,corazon
5966,880,763,898,862,738,corazon
6045,880,763,903,868,739,corazon
6123,880,763,907,870,738,corazon
6202,880,763,912,870,738,corazon
6280,880,766,916,865,737,corazon
6359,880,770,919,861,738,corazon
6436,880,771,924,862,737,corazon
6515,880,769,927,861,737,corazon
6593,880,766,928,857,736,corazon
6672,880,763,928,846,736,corazon
6750,880,761,928,832,735,corazon
6829,880,761,926,821,735,corazon
6907,880,761,924,816,735,corazon
6985,880,761,923,813,735,corazon
7064,880,761,925,811,735,corazon
7142,880,760,926,810,735,corazon
7221,880,761,926,810,735,corazon
7299,880,762,926,809,735,corazon
7377,880,762,925,810,735,corazon
7455,880,762,926,809,735,corazon
7534,880,762,926,809,736,corazon
7612,880,762,925,809,736,corazon
7691,880,762,925,809,735,corazon
7769,880,762,924,809,735,corazon
7847,880,762,924,809,735,corazon
7926,880,762,924,810,735,corazon
8004,880,762,923,810,735,corazon
8083,880,762,922,811,736,corazon
8161,880,763,920,814,736,corazon
8240,880,764,917,814,737,corazon
8317,880,764,911,816,738,corazon
8396,880,771,871,821,739,corazon
8474,880,776,823,822,739,corazon
8553,880,779,801,822,740,corazon
8631,880,784,783,821,743,corazon
8710,880,786,780,822,744,corazon
8787,880,786,779,821,745,corazon
8866,880,785,777,820,744,corazon
8945,880,786,770,820,744,corazon
9023,880,783,753,819,746,corazon
9100,880,781,745,818,747,corazon
9177,880,779,736,816,746,corazon
9253,880,776,724,811,745,corazon
9330,880,771,706,807,745,corazon
9407,880,767,697,802,744,corazon
9484,880,763,692,799,742,corazon
9561,880,763,691,798,742,corazon
9637,880,765,693,799,744,corazon
9714,880,766,694,799,745,corazon
9791,880,766,695,799,746,corazon
9868,880,766,694,799,745,corazon
9945,880,766,694,798,745,corazon
10021,880,767,696,799,746,corazon
10098,880,767,696,798,744,corazon
10175,880,769,701,799,744,corazon
