timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,782,733,806,747,reposo
3223,880,784,735,807,749,reposo
3302,880,783,735,808,749,reposo
3380,880,783,735,808,749,reposo
3459,880,783,735,807,749,reposo
3536,880,783,735,807,748,reposo
3615,880,781,733,806,746,reposo
3693,880,782,733,806,746,reposo
3772,880,782,733,805,746,reposo
3850,880,782,733,806,746,reposo
3929,880,782,733,806,746,reposo
4007,880,781,733,806,746,reposo
4085,880,782,733,806,746,reposo
4164,880,783,735,807,748,reposo
4242,880,783,735,808,748,reposo
4321,880,783,735,808,748,reposo
4399,880,781,733,806,746,reposo
4477,880,781,733,806,746,reposo
4555,880,781,732,806,745,reposo
4634,880,781,733,805,746,reposo
4712,880,781,733,805,746,reposo
4791,880,781,733,805,746,reposo
4869,880,781,733,806,746,reposo
4947,880,782,733,806,746,reposo
5026,880,781,733,806,746,reposo
5104,880,781,732,806,745,reposo
5183,880,781,732,806,747,reposo
5261,880,781,732,806,746,reposo
5340,880,781,733,805,746,reposo
5417,880,782,733,806,746,reposo
5496,880,782,733,806,746,reposo
5574,880,781,733,805,746,reposo
5653,880,782,733,806,746,reposo
5731,880,782,732,806,746,reposo
5810,880,781,733,805,746,reposo
5889,880,781,733,806,746,reposo
5966,880,781,733,806,746,reposo
6045,880,781,733,806,746,reposo
6123,880,782,733,806,746,reposo
6202,880,782,733,806,745,reposo
6280,880,781,733,805,746,reposo
6359,880,781,733,806,746,reposo
6436,880,782,732,806,746,reposo
6515,880,781,732,806,746,reposo
6593,880,782,733,806,746,reposo
6672,880,782,733,806,746,reposo
6750,880,781,733,806,746,reposo
6829,880,782,733,806,746,reposo
6907,880,781,733,806,746,reposo
6985,880,782,733,806,746,reposo
7064,880,781,733,805,746,reposo
7142,880,782,733,806,746,reposo
7221,880,782,732,806,746,reposo
7299,880,782,733,806,746,reposo
7377,880,782,733,806,746,reposo
7455,880,781,733,806,746,reposo
7534,880,782,733,805,746,reposo
7612,880,782,733,806,746,reposo
7691,880,782,733,805,746,reposo
7769,880,782,733,806,746,reposo
7847,880,782,733,806,746,reposo
7926,880,782,733,806,746,reposo
8004,880,782,733,806,746,reposo
8083,880,782,733,806,746,reposo
8161,880,781,733,806,746,reposo
8240,880,782,733,806,746,reposo
8317,880,781,733,806,746,reposo
8396,880,782,734,806,747,reposo
8474,880,782,733,806,746,reposo
8553,880,782,733,806,746,reposo
8631,880,782,733,806,746,reposo
8710,880,781,733,806,746,reposo
8787,880,782,733,806,746,reposo
8866,880,782,733,806,746,reposo
8944,880,782,733,806,746,reposo
9023,880,781,733,805,746,reposo
9102,880,781,733,806,746,reposo
9180,880,782,733,806,746,reposo
9259,880,782,733,806,746,reposo
9336,880,782,733,806,746,reposo
9415,880,782,733,806,746,reposo
9493,880,782,732,805,746,reposo
9572,880,782,733,806,746,reposo
9650,880,781,733,806,746,reposo
9729,880,782,733,806,746,reposo
9806,880,781,733,805,746,reposo
9885,880,782,733,806,746,reposo
9963,880,782,736,807,746,reposo
10042,880,783,739,808,746,reposo
10120,880,783,741,808,746,reposo
10199,880,783,741,808,747,reposo
10277,880,782,741,808,746,reposo
10355,880,783,741,808,747,reposo
10434,880,783,741,808,747,reposo
10512,880,782,743,808,747,reposo
10591,880,782,742,808,746,reposo
10669,880,782,740,807,747,reposo
10747,880,782,737,807,747,reposo
10826,880,782,733,807,746,reposo
10904,880,781,707,807,746,reposo
10983,880,780,714,806,746,reposo
11061,880,780,725,806,746,reposo
11140,880,780,724,806,746,reposo
11218,880,780,724,805,745,reposo
11296,880,780,726,806,746,reposo
11375,880,780,728,806,746,reposo
11453,880,780,730,806,746,reposo
11532,880,781,731,806,746,reposo
11610,880,781,733,806,746,reposo
11688,880,781,733,806,746,reposo
11767,880,782,734,806,746,reposo
11845,880,783,734,807,746,reposo
11924,880,783,734,806,746,reposo
12002,880,782,734,806,746,reposo
12081,880,783,734,806,746,reposo
12160,880,783,734,807,746,reposo
12237,880,785,723,807,746,reposo
12316,880,785,713,807,746,reposo
12394,880,784,688,807,746,reposo
12473,880,784,700,807,745,reposo
12551,880,784,688,807,746,reposo
12630,880,785,721,807,746,reposo
12708,880,786,738,809,748,reposo
12786,880,785,734,807,746,reposo
12865,880,786,738,809,748,reposo
12943,880,786,730,809,748,reposo
13022,880,786,671,809,748,reposo
13101,880,786,686,809,748,reposo
13178,880,786,682,809,748,reposo
13257,880,786,685,809,748,reposo
13335,880,786,672,808,748,reposo
13414,880,786,662,808,748,reposo
13492,880,786,657,809,748,reposo
13571,880,785,661,813,749,reposo
13649,880,783,725,814,749,reposo
13727,880,782,708,814,748,reposo
13806,880,781,718,810,748,reposo
13884,880,780,678,809,747,reposo
13963,880,770,709,805,747,reposo
14041,880,763,663,799,745,reposo
14119,880,760,653,796,743,reposo
14198,880,760,661,796,744,reposo
14276,880,760,666,796,744,reposo
14355,880,760,634,796,743,reposo
