timestamp,pulgar,indice,corazon,anular,menique,gesto
14589,880,763,697,803,738,punio
14668,880,763,697,803,738,punio
14746,880,763,697,803,737,punio
14512,880,762,697,804,738,punio
14589,880,763,697,803,738,punio
14668,880,763,697,803,738,punio
14746,880,763,697,803,737,punio
3139,880,763,697,803,738,punio
3223,880,762,697,803,738,punio
3302,880,763,697,803,738,punio
3380,880,763,697,803,738,punio
3459,880,762,697,803,738,punio
3536,880,762,697,803,738,punio
3615,880,764,700,804,738,punio
3693,880,768,712,806,738,punio
3772,880,781,739,811,739,punio
3851,880,803,778,819,740,punio
3929,880,821,814,827,742,punio
4007,880,834,838,835,744,punio
4085,880,839,852,843,746,punio
4164,880,840,863,849,748,punio
4242,880,847,873,859,750,punio
4321,880,853,883,868,753,punio
4399,880,860,889,873,757,punio
4477,880,865,892,877,760,punio
4555,880,869,896,879,763,punio
4634,880,873,899,881,766,punio
4712,880,876,902,879,767,punio
4791,880,880,904,875,768,punio
4869,880,883,908,878,771,punio
4947,880,886,909,884,779,punio
5025,880,888,911,889,790,punio
5104,880,891,913,892,799,punio
5183,880,892,913,895,807,punio
5261,880,891,914,897,813,punio
5340,880,890,912,898,819,punio
5417,880,889,912,899,825,punio
5496,880,890,913,902,832,punio
5574,880,889,912,905,837,punio
5653,880,890,913,908,840,punio
5731,880,894,914,909,843,punio
5810,880,896,914,910,843,punio
5888,758,895,914,909,842,punio
5964,573,894,913,909,840,punio
6041,463,893,912,908,841,punio
6118,371,894,911,908,841,punio
6195,301,894,910,907,842,punio
6272,239,893,910,907,842,punio
6348,212,894,909,907,842,punio
6425,208,893,908,907,843,punio
6502,201,893,908,906,842,punio
6579,200,892,908,906,842,punio
6656,199,892,907,906,842,punio
6732,210,892,907,906,842,punio
6809,225,891,907,905,841,punio
6886,246,892,906,906,842,punio
6963,270,891,906,905,841,punio
7040,262,890,906,904,841,punio
7116,280,890,905,904,841,punio
7193,299,890,906,905,841,punio
7270,294,889,905,904,841,punio
7347,297,890,904,904,840,punio
7424,295,889,905,904,841,punio
7500,294,889,904,904,840,punio
7577,301,888,904,904,840,punio
7654,318,888,903,904,840,punio
7731,322,888,903,904,839,punio
7808,325,888,903,904,839,punio
7884,329,887,903,904,838,punio
7961,351,887,903,904,837,punio
8038,424,885,902,903,833,punio
8115,591,881,901,901,825,punio
8192,735,875,899,898,811,punio
8270,807,864,894,890,797,punio
8348,843,849,885,880,786,punio
8427,861,824,867,863,779,punio
8505,870,812,851,852,775,punio
8584,875,808,842,847,772,punio
8663,877,803,833,843,770,punio
8740,878,799,818,838,768,punio
8819,879,796,790,834,766,punio
8897,879,790,756,829,764,punio
8974,879,783,732,824,763,punio
9051,879,774,708,817,762,punio
9129,879,764,692,809,758,punio
9207,879,758,686,804,757,punio
9286,879,757,687,804,759,punio
9364,879,755,685,803,759,punio
9443,879,754,685,802,759,punio
9521,879,755,686,802,760,punio
9600,879,753,683,801,758,punio
9677,879,753,683,800,758,punio
9756,879,755,684,801,759,punio
9834,879,756,686,801,760,punio
9911,879,758,686,802,759,punio
9988,879,764,688,804,759,punio
10064,879,770,694,807,759,punio
10141,879,778,707,810,760,punio
10220,879,785,725,815,760,punio
10299,879,787,748,820,760,punio
10377,879,797,784,827,760,punio
10456,879,805,812,836,761,punio
10533,879,814,834,845,762,punio
10612,879,823,853,856,764,punio
10690,879,831,867,866,766,punio
10769,879,844,877,874,770,punio
10848,879,855,886,881,773,punio
10926,879,865,892,887,777,punio
11004,879,873,897,891,782,punio
11082,879,878,900,895,788,punio
11161,879,882,904,899,795,punio
11239,879,884,905,901,801,punio
11318,879,885,906,902,806,punio
11397,879,884,906,903,811,punio
11474,879,884,906,903,816,punio
11553,879,884,905,904,822,punio
11631,879,884,905,904,825,punio
11710,879,886,905,905,828,punio
11788,768,885,904,904,829,punio
11865,598,888,905,904,834,punio
11942,497,887,904,904,838,punio
12019,420,888,903,905,841,punio
12096,375,887,902,905,842,punio
12173,347,886,901,906,843,punio
12250,355,886,901,906,843,punio
12326,362,885,899,904,841,punio
12403,371,885,900,904,842,punio
12480,388,885,899,905,844,punio
12557,383,886,900,905,845,punio
12634,382,884,899,904,844,punio
12710,427,883,898,903,841,punio
12787,464,879,896,901,831,punio
12864,672,872,894,899,822,punio
12942,776,860,889,893,811,punio
13021,828,848,882,887,804,punio
13100,854,830,869,876,793,punio
13177,867,813,850,864,782,punio
13256,873,803,828,854,776,punio
13334,876,800,811,849,775,punio
13413,878,794,785,842,771,punio
13492,879,785,749,832,769,punio
13570,879,776,716,822,766,punio
13646,879,769,702,817,764,punio
13723,879,764,696,814,764,punio
13800,879,758,690,808,762,punio
13879,879,756,689,807,763,punio
13957,879,756,689,806,764,punio
14035,879,753,686,802,762,punio
14113,879,753,687,803,763,punio
14192,879,752,685,800,762,punio
14271,879,753,685,801,762,punio
14349,879,751,683,799,759,punio
14428,879,751,683,798,759,punio
14505,879,750,681,797,758,punio
14584,879,751,681,797,758,punio
14663,879,751,681,797,758,punio
14741,879,755,683,797,759,punio
14820,879,764,689,801,759,punio
14897,879,778,730,812,759,punio
14974,879,786,764,820,760,punio
15053,879,789,783,823,760,punio
15131,879,792,794,826,761,punio
15210,879,796,803,828,761,punio
15289,879,800,816,832,762,punio
15367,879,801,829,837,763,punio
15446,879,806,838,842,764,punio
15523,879,810,846,847,765,punio
15602,879,815,854,853,770,punio
15680,879,820,860,859,775,punio
15759,879,826,867,865,779,punio
15838,879,835,874,872,784,punio
15916,879,844,881,877,787,punio
15994,879,849,884,880,791,punio
16072,879,856,888,884,794,punio
16151,879,862,893,888,799,punio
16229,879,865,896,891,804,punio
16308,879,869,899,894,809,punio
16387,879,874,901,897,813,punio
16464,879,877,903,899,817,punio
16543,879,879,905,901,821,punio
16621,879,880,906,902,824,punio
16700,879,882,906,903,824,punio
16779,879,886,906,902,825,punio
16857,879,892,906,904,827,punio
16935,879,891,906,904,828,punio
17013,879,889,906,904,831,punio
17092,879,888,906,904,834,punio
17170,879,888,906,905,837,punio
17249,815,888,906,906,840,punio
17326,773,889,905,905,838,punio
17402,654,889,904,904,835,punio
17479,561,890,904,904,834,punio
17556,508,889,904,904,834,punio
