timestamp,pulgar,indice,corazon,anular,menique,gesto
16537,879,762,723,796,744,pulgar
16616,879,763,723,796,744,pulgar
16694,879,762,724,796,744,pulgar
16773,879,763,723,796,744,pulgar
16850,879,763,723,796,744,pulgar
16929,879,762,724,796,744,pulgar
17008,879,763,723,796,744,pulgar
17086,879,762,723,796,744,pulgar
17165,879,763,723,796,744,pulgar
17243,879,762,724,797,744,pulgar
