timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,752,731,812,753,mano_abierta
3223,880,749,730,812,752,mano_abierta
3302,880,751,737,812,753,mano_abierta
3380,880,743,736,812,752,mano_abierta
3459,880,747,736,812,752,mano_abierta
3536,880,745,736,812,752,mano_abierta
3615,880,755,733,812,752,mano_abierta
3693,880,743,731,812,752,mano_abierta
3772,880,756,727,812,752,mano_abierta
3850,880,752,719,812,753,mano_abierta
3929,880,749,713,812,752,mano_abierta
4007,880,753,717,812,752,mano_abierta
4085,880,752,715,812,752,mano_abierta
4164,880,754,718,812,752,mano_abierta
4242,880,747,719,812,752,mano_abierta
4321,880,752,722,812,752,mano_abierta
4399,880,753,722,812,752,mano_abierta
4477,880,752,723,812,752,mano_abierta
4555,880,747,726,812,752,mano_abierta
4634,880,749,725,813,752,mano_abierta
4712,880,747,723,812,752,mano_abierta
4791,880,746,722,813,753,mano_abierta
4869,880,746,716,813,754,mano_abierta
4947,880,752,669,818,755,mano_abierta
5025,880,744,716,814,755,mano_abierta
5104,880,756,699,815,755,mano_abierta
5183,880,775,609,813,755,mano_abierta
5261,773,766,646,807,752,mano_abierta
5338,645,757,674,800,752,mano_abierta
5414,591,752,689,797,751,mano_abierta
5491,566,748,639,796,751,mano_abierta
5568,567,655,622,795,751,mano_abierta
5645,609,665,588,793,751,mano_abierta
5722,646,707,614,793,751,mano_abierta
5798,609,669,591,792,751,mano_abierta
5875,597,670,577,792,751,mano_abierta
5952,615,670,624,792,751,mano_abierta
6029,615,671,566,792,751,mano_abierta
6106,669,672,598,792,751,mano_abierta
6182,685,672,574,791,750,mano_abierta
6259,742,672,595,791,751,mano_abierta
6336,799,673,604,791,751,mano_abierta
6413,839,673,606,792,751,mano_abierta
6490,859,674,596,791,751,mano_abierta
6566,869,674,592,791,751,mano_abierta
6643,871,674,600,791,751,mano_abierta
6720,834,675,614,791,750,mano_abierta
6797,820,675,620,791,750,mano_abierta
6874,806,676,602,791,751,mano_abierta
6950,806,677,581,791,750,mano_abierta
7027,805,677,578,791,750,mano_abierta
7104,786,678,568,791,750,mano_abierta
7181,790,678,590,791,750,mano_abierta
7258,774,678,584,790,750,mano_abierta
7334,760,678,568,791,750,mano_abierta
7411,744,680,601,791,750,mano_abierta
7488,811,685,603,793,750,mano_abierta
7565,845,724,562,800,751,mano_abierta
7644,862,761,728,812,752,mano_abierta
7721,871,787,744,823,752,mano_abierta
7800,875,794,714,832,754,mano_abierta
7878,877,817,733,844,758,mano_abierta
7957,878,813,671,855,762,mano_abierta
8035,879,807,706,862,764,mano_abierta
8114,879,832,714,866,765,mano_abierta
8192,879,842,779,871,768,mano_abierta
8270,879,844,767,872,770,mano_abierta
8348,879,842,763,871,770,mano_abierta
8427,879,841,746,870,772,mano_abierta
8505,879,839,846,869,771,mano_abierta
8584,879,838,746,868,772,mano_abierta
8662,879,838,766,868,773,mano_abierta
8740,879,836,756,867,774,mano_abierta
8818,879,832,757,864,774,mano_abierta
8897,879,821,743,858,774,mano_abierta
8975,879,810,744,852,770,mano_abierta
9054,879,802,759,846,767,mano_abierta
9133,879,797,748,842,766,mano_abierta
9210,879,793,779,837,764,mano_abierta
9289,879,790,663,832,762,mano_abierta
9366,879,796,718,843,779,mano_abierta
9443,879,807,772,841,780,mano_abierta
9520,879,795,747,828,768,mano_abierta
9596,773,780,617,816,760,mano_abierta
9673,690,770,632,811,765,mano_abierta
9750,669,763,673,808,766,mano_abierta
9827,676,754,653,801,759,mano_abierta
9904,672,761,671,806,767,mano_abierta
9980,702,757,650,802,761,mano_abierta
10057,711,750,667,797,756,mano_abierta
10134,726,747,639,794,754,mano_abierta
10211,803,746,664,793,753,mano_abierta
10288,813,746,658,792,752,mano_abierta
10364,846,746,658,793,752,mano_abierta
10442,863,746,622,793,752,mano_abierta
10521,871,747,633,793,752,mano_abierta
10599,875,747,639,792,752,mano_abierta
10678,877,747,649,792,752,mano_abierta
10757,840,747,648,791,751,mano_abierta
10833,828,748,644,792,751,mano_abierta
10910,854,750,646,792,752,mano_abierta
10988,867,752,642,793,752,mano_abierta
11067,873,756,667,795,752,mano_abierta
11145,876,758,636,795,752,mano_abierta
11224,878,762,680,798,752,mano_abierta
11302,879,764,626,804,752,mano_abierta
11380,879,771,728,809,753,mano_abierta
11459,879,775,746,816,753,mano_abierta
11537,879,779,763,819,753,mano_abierta
11616,879,782,744,818,752,mano_abierta
11695,879,775,767,818,752,mano_abierta
11772,879,773,745,818,752,mano_abierta
11851,879,764,761,817,752,mano_abierta
11929,879,736,704,817,752,mano_abierta
12008,879,741,748,816,752,mano_abierta
12086,879,746,751,817,752,mano_abierta
12165,879,747,754,816,752,mano_abierta
12243,879,761,755,816,751,mano_abierta
12321,879,721,759,818,753,mano_abierta
12400,879,765,770,823,754,mano_abierta
12478,879,765,763,825,753,mano_abierta
12557,879,764,773,824,754,mano_abierta
12636,879,754,759,820,754,mano_abierta
12712,879,773,733,811,752,mano_abierta
12790,710,748,705,799,750,mano_abierta
12867,661,750,691,794,750,mano_abierta
12944,598,745,686,792,749,mano_abierta
13021,561,743,684,791,749,mano_abierta
13097,542,743,681,790,749,mano_abierta
13174,546,742,680,790,749,mano_abierta
13251,576,742,678,790,749,mano_abierta
13328,559,742,647,789,748,mano_abierta
13405,719,744,675,790,749,mano_abierta
13484,799,744,676,790,749,mano_abierta
13562,839,744,676,790,749,mano_abierta
13640,859,744,677,790,749,mano_abierta
13719,869,745,676,790,749,mano_abierta
13797,874,748,677,790,749,mano_abierta
13876,877,755,681,794,749,mano_abierta
13955,878,767,692,800,749,mano_abierta
14032,879,778,719,806,750,mano_abierta
14111,879,780,743,812,751,mano_abierta
14189,879,779,761,818,751,mano_abierta
14268,879,778,772,820,752,mano_abierta
14346,879,778,773,822,753,mano_abierta
14425,879,778,766,823,752,mano_abierta
14503,879,776,769,822,751,mano_abierta
14581,879,740,743,822,751,mano_abierta
14660,879,744,750,821,751,mano_abierta
14738,879,773,762,821,750,mano_abierta
14817,879,773,755,821,750,mano_abierta
14896,879,773,749,821,751,mano_abierta
14973,879,773,758,820,751,mano_abierta
15052,879,774,756,820,751,mano_abierta
15130,879,775,753,821,751,mano_abierta
15209,879,780,757,821,754,mano_abierta
15287,879,782,743,823,755,mano_abierta
15366,879,782,774,826,755,mano_abierta
15444,879,781,686,826,755,mano_abierta
15522,879,780,706,824,755,mano_abierta
15601,879,780,595,822,754,mano_abierta
15678,879,779,578,821,754,mano_abierta
15755,879,776,735,816,753,mano_abierta
15832,685,763,704,802,750,mano_abierta
15908,611,754,692,795,750,mano_abierta
15985,560,749,687,793,748,mano_abierta
