timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,732,692,801,749,anular
3223,880,732,693,801,749,anular
3302,880,733,692,801,749,anular
3380,880,735,692,801,749,anular
3459,880,737,692,801,749,anular
3536,880,737,691,801,749,anular
3615,880,737,691,801,749,anular
3693,880,737,691,801,749,anular
3772,880,736,691,801,749,anular
3851,880,736,691,801,749,anular
3929,880,735,689,801,749,anular
4007,880,736,689,801,749,anular
4085,880,736,689,801,749,anular
4164,880,736,689,801,749,anular
4242,880,737,688,801,749,anular
4321,880,737,688,801,749,anular
4399,880,738,688,801,749,anular
4477,880,738,688,801,749,anular
4555,880,738,688,801,749,anular
4634,880,738,688,801,749,anular
4712,880,738,688,800,749,anular
4791,880,738,688,800,749,anular
4869,880,739,687,800,749,anular
4947,880,739,688,800,749,anular
5026,880,739,688,801,749,anular
5104,880,739,688,801,749,anular
5183,880,739,688,801,749,anular
5261,880,740,688,801,749,anular
5340,880,740,688,801,750,anular
5417,880,740,689,801,751,anular
5496,880,743,692,802,752,anular
5574,880,746,707,803,752,anular
5653,880,748,718,803,752,anular
5731,880,766,718,803,751,anular
5810,880,745,718,803,751,anular
5888,880,763,718,803,752,anular
5966,880,745,718,803,751,anular
6044,880,740,718,803,751,anular
6123,880,737,720,803,752,anular
6202,880,737,720,803,751,anular
6280,880,736,719,803,751,anular
6359,880,737,719,804,752,anular
6436,880,737,716,803,752,anular
6515,880,748,715,803,751,anular
6593,880,747,714,804,751,anular
6672,880,735,711,803,748,anular
6750,880,739,710,803,749,anular
6829,880,741,709,803,750,anular
6906,880,736,708,802,750,anular
6985,880,731,706,802,750,anular
7063,880,763,706,802,749,anular
7142,880,763,705,802,749,anular
7220,880,763,705,803,750,anular
7299,880,762,706,809,750,anular
7376,880,763,707,820,750,anular
7455,880,762,707,833,749,anular
7534,880,761,707,848,749,anular
7612,880,761,708,852,749,anular
7691,880,759,709,852,749,anular
7769,880,759,714,853,749,anular
7847,880,759,717,865,749,anular
7925,880,756,717,877,749,anular
8004,880,759,718,887,749,anular
8082,880,754,722,893,749,anular
8161,880,763,722,893,750,anular
8239,880,761,722,884,749,anular
8317,880,756,720,881,748,anular
8395,880,749,721,883,748,anular
8474,880,743,722,884,749,anular
8552,880,757,721,884,749,anular
8631,880,764,722,887,749,anular
8709,880,765,724,887,750,anular
8787,880,767,724,886,750,anular
8866,880,768,725,886,749,anular
8944,880,769,725,886,749,anular
9023,880,768,724,885,748,anular
9101,880,769,724,886,749,anular
9180,880,769,725,885,748,anular
9257,880,769,725,885,748,anular
9336,880,770,725,884,748,anular
9414,880,771,725,884,749,anular
9493,880,768,725,884,748,anular
9571,880,770,726,885,749,anular
9650,880,769,727,884,749,anular
9728,880,771,729,885,750,anular
9806,880,769,728,881,747,anular
9884,880,769,728,873,748,anular
9963,880,768,727,872,747,anular
10041,880,768,726,856,749,anular
10120,880,768,725,854,749,anular
10199,880,767,723,839,750,anular
10276,880,769,720,833,751,anular
10355,880,768,715,828,751,anular
10433,880,767,709,821,752,anular
10512,880,766,707,818,752,anular
10591,880,765,705,816,753,anular
10669,880,765,704,814,753,anular
10747,880,764,704,814,752,anular
10825,880,764,703,813,753,anular
10904,880,764,703,813,752,anular
10982,880,764,703,813,753,anular
11061,880,764,703,813,753,anular
11140,880,764,703,812,753,anular
11217,880,764,703,813,753,anular
11296,880,764,703,812,753,anular
11374,880,764,703,812,753,anular
11453,880,764,703,812,753,anular
11532,880,765,703,812,753,anular
11610,880,765,703,812,753,anular
11688,880,764,703,812,753,anular
11766,880,764,703,813,752,anular
11845,880,765,703,813,753,anular
11923,880,765,703,813,752,anular
12002,880,765,704,813,753,anular
12081,880,765,704,814,753,anular
12158,880,765,705,814,753,anular
12237,880,767,707,819,753,anular
12315,880,768,711,828,753,anular
12394,880,770,717,840,753,anular
12473,880,772,725,855,753,anular
12551,880,774,735,873,753,anular
12630,880,777,745,882,753,anular
12707,880,778,758,878,753,anular
12786,880,779,768,882,754,anular
12865,880,780,772,891,754,anular
12943,880,779,774,896,754,anular
13022,880,779,776,901,754,anular
13100,880,778,776,901,754,anular
13178,880,778,775,902,752,anular
13256,880,778,775,901,753,anular
13335,880,778,775,903,753,anular
13414,880,778,778,903,753,anular
13492,880,780,782,906,756,anular
13571,880,783,784,907,757,anular
13648,880,781,784,907,757,anular
13727,880,781,784,906,757,anular
13806,880,779,782,904,755,anular
13884,880,778,781,904,754,anular
13963,880,781,783,905,757,anular
14041,880,777,781,904,755,anular
14119,880,777,782,904,757,anular
14198,880,775,780,902,754,anular
14276,880,774,780,902,753,anular
14355,880,773,778,902,751,anular
14433,880,772,777,901,751,anular
14512,880,773,778,901,751,anular
14589,880,772,778,901,752,anular
14668,880,773,778,901,752,anular
14747,880,773,779,901,753,anular
14825,880,774,779,901,754,anular
14904,880,773,779,900,754,anular
14982,880,772,778,900,753,anular
15060,880,771,780,901,755,anular
15138,880,769,779,901,754,anular
15217,880,767,779,900,754,anular
15296,880,766,779,901,754,anular
15374,880,765,779,901,754,anular
15453,880,763,780,900,754,anular
15531,880,760,779,899,754,anular
15609,880,750,779,885,754,anular
15688,880,773,769,848,754,anular
15766,880,774,760,839,756,anular
15845,880,774,746,836,755,anular
15923,880,773,737,830,756,anular
16002,880,773,731,825,755,anular
16079,880,773,728,825,756,anular
16158,880,772,727,823,756,anular
16237,880,772,727,823,756,anular
16315,880,772,726,823,756,anular
16394,880,771,725,822,755,anular
16472,880,772,725,822,756,anular
16550,880,771,724,822,755,anular
16629,880,770,723,821,755,anular
16707,880,770,722,820,754,anular
16786,880,771,723,821,755,anular
16864,880,770,722,821,755,anular
16943,880,770,723,821,755,anular
17021,880,769,723,821,754,anular
17099,880,770,723,821,755,anular
17178,880,770,723,821,755,anular
17256,880,771,723,821,755,anular
17335,880,771,723,821,755,anular
17413,880,771,723,822,756,anular
17491,880,770,722,822,755,anular
17570,880,771,722,822,755,anular
17648,880,772,724,823,756,anular
