timestamp,pulgar,indice,corazon,anular,menique,gesto
2,880,777,726,798,743,anular
57831,880,776,726,799,743,anular
57909,880,776,727,799,743,anular
57988,880,777,727,799,743,anular
3139,880,757,742,917,747,anular
3223,880,764,748,918,747,anular
3302,880,765,742,918,746,anular
3380,880,760,739,917,747,anular
3459,880,758,734,916,743,anular
3536,880,769,743,919,755,anular
3615,880,779,754,923,767,anular
3694,880,782,753,921,762,anular
3772,880,778,742,920,761,anular
3851,880,774,738,920,760,anular
3929,880,767,731,920,754,anular
4007,880,765,731,923,754,anular
4085,880,783,746,929,766,anular
4164,880,784,751,931,773,anular
4242,880,760,725,923,751,anular
4321,880,782,750,929,770,anular
4399,880,788,756,932,776,anular
4477,880,788,757,932,777,anular
4555,880,778,744,928,765,anular
4634,880,766,732,920,744,anular
4712,880,762,729,907,749,anular
4791,880,780,753,892,748,anular
4869,880,777,751,880,763,anular
4947,880,763,735,857,748,anular
5026,880,768,740,842,753,anular
5104,880,763,734,834,747,anular
5183,880,763,733,832,747,anular
5261,880,765,736,833,752,anular
5340,880,766,736,831,751,anular
5417,880,776,748,835,762,anular
5496,880,769,737,824,751,anular
5574,880,765,731,817,748,anular
5653,880,772,735,819,755,anular
5731,880,764,722,814,753,anular
5808,880,749,702,805,746,anular
5884,880,750,706,809,753,anular
5961,880,751,708,810,754,anular
6038,880,749,705,808,753,anular
6115,880,753,710,812,758,anular
6192,880,746,701,806,751,anular
6268,880,742,696,802,746,anular
6345,880,742,695,802,746,anular
6422,880,742,697,803,747,anular
6499,880,744,698,804,749,anular
6576,880,746,699,804,749,anular
6652,880,747,702,809,751,anular
6729,880,752,708,818,756,anular
6806,880,749,705,829,753,anular
6885,880,761,717,841,758,anular
6963,880,754,707,840,753,anular
7042,880,750,701,841,749,anular
7119,880,747,698,855,746,anular
7198,880,756,709,883,756,anular
7276,880,755,703,888,750,anular
7355,880,760,712,903,762,anular
7434,880,763,715,904,766,anular
7512,880,752,697,905,748,anular
7590,880,764,712,915,762,anular
7668,880,760,706,916,755,anular
7747,880,759,704,918,754,anular
7825,880,756,700,918,751,anular
7904,880,753,697,920,748,anular
7982,880,754,697,921,747,anular
8060,880,755,698,921,747,anular
8138,880,758,701,922,750,anular
8217,880,754,696,920,745,anular
8296,880,765,709,924,757,anular
8374,880,766,711,924,758,anular
8453,880,754,695,920,746,anular
8530,880,763,707,923,755,anular
8609,880,764,709,923,757,anular
8687,880,765,709,923,757,anular
8766,880,766,710,923,758,anular
8844,880,765,709,923,757,anular
8923,880,765,709,922,758,anular
9000,880,764,708,921,757,anular
9079,880,766,711,922,758,anular
9157,880,765,708,921,756,anular
9236,880,765,708,921,756,anular
9315,880,766,709,922,758,anular
9393,880,769,713,922,760,anular
9472,880,772,717,923,765,anular
9549,880,768,713,918,761,anular
9628,880,771,715,916,763,anular
9706,880,763,708,898,757,anular
9785,880,771,718,868,765,anular
9863,880,772,716,849,761,anular
9942,880,763,710,840,756,anular
10019,880,768,715,840,761,anular
10098,880,758,704,832,752,anular
10176,880,759,706,828,753,anular
10255,880,762,709,823,756,anular
10334,880,775,724,831,772,anular
10412,880,771,722,826,771,anular
10490,880,760,706,817,758,anular
10568,880,763,709,817,759,anular
10645,880,764,710,818,760,anular
10724,880,750,693,807,747,anular
10802,880,785,727,826,772,anular
10881,880,766,712,818,761,anular
10959,880,766,710,819,761,anular
11037,880,760,701,817,754,anular
11116,880,762,705,827,757,anular
11194,880,765,709,844,760,anular
11273,880,765,706,850,758,anular
11352,880,754,693,851,748,anular
11429,880,754,693,862,747,anular
11508,880,757,696,876,750,anular
11586,880,771,713,894,763,anular
11665,880,762,701,900,755,anular
11743,880,754,691,903,746,anular
11822,880,754,690,909,746,anular
11900,880,756,692,913,747,anular
11978,880,761,698,920,752,anular
12057,880,761,699,918,752,anular
12135,880,761,698,919,751,anular
12214,880,763,700,919,753,anular
12293,880,759,694,917,748,anular
12370,880,761,697,918,750,anular
12449,880,758,695,917,748,anular
12527,880,755,691,916,744,anular
12606,880,755,690,916,744,anular
12684,880,755,691,916,745,anular
12763,880,765,703,919,754,anular
12841,880,758,695,917,748,anular
12919,880,757,692,915,746,anular
12998,880,753,689,915,743,anular
13076,880,753,690,915,743,anular
13155,880,754,691,914,743,anular
13234,880,753,690,912,743,anular
13312,880,754,691,903,744,anular
13390,880,757,696,881,748,anular
13468,880,756,696,848,748,anular
13547,880,757,696,841,748,anular
13625,880,756,697,838,748,anular
13704,880,757,697,836,748,anular
13783,880,755,696,833,747,anular
13860,880,755,696,830,746,anular
13939,880,754,694,826,745,anular
14017,880,752,693,823,744,anular
14096,880,752,693,820,744,anular
14174,880,752,693,819,744,anular
14253,880,752,693,818,744,anular
14331,880,752,694,818,745,anular
14409,880,755,697,819,748,anular
14488,880,754,696,817,747,anular
14566,880,754,696,815,747,anular
14645,880,754,695,812,747,anular
14723,880,752,693,809,745,anular
14801,880,778,721,830,763,anular
14880,880,760,704,818,756,anular
14958,880,768,721,835,775,anular
15037,880,758,699,832,751,anular
15115,880,762,706,843,758,anular
15194,880,766,710,845,758,anular
15272,880,763,706,843,758,anular
15350,880,777,725,851,761,anular
15429,880,757,703,836,749,anular
15507,880,769,707,838,753,anular
15586,880,758,703,843,751,anular
15664,880,762,709,851,757,anular
15742,880,770,718,857,764,anular
15821,880,770,718,860,763,anular
15899,880,777,726,867,771,anular
15978,880,785,736,880,780,anular
16056,880,756,701,869,749,anular
16135,880,753,696,871,746,anular
16214,880,755,699,878,748,anular
16291,880,756,701,889,752,anular
16370,880,755,697,893,747,anular
16448,880,758,705,903,754,anular
16527,880,761,703,909,752,anular
16605,880,757,698,910,749,anular
16684,880,757,701,916,747,anular
16762,880,759,701,920,751,anular
16840,880,761,704,921,753,anular
16919,880,754,695,918,745,anular
16997,880,755,696,917,746,anular
17076,880,755,696,918,746,anular
17155,880,757,698,919,747,anular
17232,880,756,697,918,749,anular
17311,880,826,784,945,820,anular
17389,880,753,692,919,744,anular
17468,880,753,692,919,743,anular
17546,880,759,701,920,749,anular
17625,880,761,703,921,752,anular
17703,880,758,700,920,749,anular
17781,880,754,694,919,744,anular
