timestamp,pulgar,indice,corazon,anular,menique,gesto
50506,880,780,748,810,746,indice
50585,880,781,748,810,745,indice
50663,880,781,748,810,746,indice
50742,880,780,748,810,746,indice
3139,880,780,748,811,746,indice
3223,880,780,748,810,746,indice
3302,880,781,748,810,746,indice
3380,880,781,748,810,746,indice
3459,880,780,748,810,746,indice
3536,880,781,748,810,746,indice
3615,880,781,748,810,746,indice
3693,880,781,748,811,746,indice
3772,880,781,748,810,746,indice
3850,880,785,748,810,746,indice
3929,880,805,749,811,746,indice
4007,880,826,749,810,746,indice
4085,880,850,749,810,746,indice
4164,880,866,752,810,746,indice
4242,880,882,754,811,746,indice
4321,880,892,755,810,745,indice
4399,880,896,756,811,746,indice
4477,880,900,756,811,746,indice
4555,880,900,755,812,747,indice
4634,880,902,756,812,747,indice
4712,880,899,756,813,747,indice
4791,880,897,758,814,748,indice
4869,880,896,758,815,748,indice
4947,880,897,757,815,748,indice
5026,880,896,757,814,747,indice
5104,880,896,759,813,747,indice
5183,880,897,764,814,747,indice
5261,880,897,771,816,749,indice
5340,880,897,770,816,749,indice
5417,880,897,765,816,749,indice
5496,880,897,762,817,750,indice
5574,880,897,760,816,750,indice
5653,880,896,758,816,750,indice
5731,880,896,757,816,749,indice
5810,880,895,756,816,749,indice
5888,880,896,754,816,749,indice
5966,880,895,752,816,749,indice
6044,880,896,751,816,749,indice
6123,880,895,751,816,748,indice
6201,880,895,751,817,749,indice
6280,880,895,751,816,749,indice
6359,880,895,751,816,749,indice
6436,880,894,751,816,749,indice
6515,880,894,751,816,749,indice
6593,880,894,751,817,749,indice
6672,880,894,750,816,749,indice
6750,880,894,750,817,749,indice
6829,880,893,750,816,749,indice
6906,880,893,750,816,749,indice
6985,880,893,750,816,749,indice
7063,880,893,749,816,749,indice
7142,880,893,749,816,749,indice
7220,880,893,749,816,749,indice
7299,880,893,750,816,749,indice
7376,880,893,751,815,749,indice
7455,880,892,751,816,749,indice
7533,880,892,751,815,749,indice
7612,880,891,751,816,749,indice
7690,880,886,743,815,750,indice
7769,880,879,749,816,750,indice
7847,880,869,750,816,750,indice
7925,880,860,753,817,751,indice
8004,880,842,754,817,750,indice
8082,880,815,752,818,752,indice
8161,880,803,752,818,751,indice
8239,880,796,752,818,751,indice
8317,880,790,747,817,751,indice
8395,880,784,730,813,749,indice
8472,880,778,695,810,748,indice
8549,876,773,713,806,746,indice
8626,866,769,706,803,746,indice
8702,873,766,704,801,744,indice
8779,876,765,689,800,745,indice
8858,878,764,694,799,744,indice
8936,879,763,690,798,745,indice
9015,879,764,680,799,745,indice
9093,879,764,686,799,745,indice
9171,879,765,693,799,746,indice
9249,879,765,666,799,746,indice
9328,879,764,697,798,745,indice
9406,879,764,690,798,745,indice
9485,879,764,697,799,746,indice
9563,879,765,698,799,747,indice
9641,879,763,697,798,746,indice
9719,879,764,695,798,746,indice
9798,879,763,695,798,745,indice
9877,879,763,695,797,745,indice
9955,879,763,692,797,746,indice
10034,879,764,694,797,745,indice
10112,879,764,696,797,745,indice
10190,879,765,696,798,745,indice
10268,879,764,696,796,745,indice
10347,879,764,696,797,745,indice
10425,879,765,696,797,745,indice
10504,879,765,696,796,745,indice
10583,879,765,695,796,745,indice
10660,879,765,696,797,745,indice
10739,879,766,696,797,745,indice
10817,879,767,697,797,745,indice
10896,879,769,697,798,745,indice
10975,879,771,696,797,746,indice
11053,879,783,699,799,747,indice
11131,879,796,702,801,749,indice
11209,879,806,700,803,750,indice
11288,879,830,701,806,752,indice
11366,879,854,707,810,756,indice
11445,879,869,704,807,751,indice
11524,879,881,710,809,753,indice
11601,879,888,716,812,754,indice
11680,879,891,721,811,752,indice
11758,879,897,727,813,754,indice
11837,879,898,725,810,750,indice
11916,879,898,725,809,749,indice
11994,879,898,727,809,749,indice
12072,879,899,732,811,750,indice
12150,879,897,731,810,749,indice
12229,879,897,734,811,750,indice
12307,879,896,733,810,749,indice
12386,879,894,733,809,748,indice
12465,879,894,733,810,748,indice
12542,879,893,735,810,749,indice
12621,879,894,734,810,748,indice
12699,879,893,734,810,748,indice
12778,879,892,735,811,748,indice
12857,879,892,736,812,748,indice
12935,879,887,739,812,748,indice
13014,879,843,746,815,749,indice
13091,879,816,749,815,749,indice
13170,879,807,749,816,750,indice
13249,879,801,748,816,749,indice
13327,879,797,747,815,749,indice
13406,879,794,738,814,749,indice
13484,879,788,733,810,748,indice
13562,879,778,706,805,748,indice
13640,879,773,718,804,748,indice
13719,879,766,710,799,746,indice
13798,879,764,702,798,746,indice
13876,879,762,694,796,747,indice
13955,879,761,697,795,747,indice
14032,879,758,693,792,744,indice
14111,879,757,690,791,743,indice
14189,879,757,691,791,743,indice
14268,879,757,691,790,742,indice
14347,879,756,691,789,742,indice
14425,879,757,691,789,742,indice
14503,879,756,691,789,742,indice
14581,879,765,701,796,751,indice
14660,879,766,703,797,752,indice
14739,879,762,698,793,748,indice
14817,879,769,704,798,753,indice
14896,879,769,704,797,753,indice
14973,879,763,692,789,742,indice
15052,879,769,694,790,743,indice
15130,879,780,700,791,744,indice
15209,879,798,712,795,746,indice
15288,879,809,723,797,745,indice
15366,879,836,729,799,745,indice
15444,879,866,733,800,745,indice
15522,879,878,736,800,745,indice
15601,879,887,739,801,745,indice
15679,879,893,744,804,749,indice
15758,879,892,745,804,747,indice
15837,879,896,755,813,755,indice
15915,879,895,753,810,752,indice
15993,879,893,752,810,751,indice
16071,879,893,750,809,748,indice
16150,879,894,752,809,750,indice
16229,879,893,751,808,748,indice
16307,879,897,756,813,753,indice
16386,879,893,750,808,746,indice
16463,879,893,752,810,748,indice
16542,879,894,752,810,748,indice
16620,879,893,751,810,746,indice
16699,879,890,752,810,745,indice
16778,879,867,757,812,746,indice
16856,879,826,756,813,746,indice
16934,879,809,752,814,748,indice
17012,879,799,744,812,748,indice
17091,879,794,740,812,748,indice
17169,879,792,736,812,748,indice
17248,879,790,730,811,748,indice
17327,879,786,720,806,748,indice
17404,879,778,707,799,745,indice
17483,879,774,701,797,745,indice
