timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,764,697,786,741,pulgar
3223,880,764,697,786,740,pulgar
3302,880,763,697,786,740,pulgar
3380,880,764,697,786,741,pulgar
3459,880,764,697,786,740,pulgar
3536,880,763,697,786,741,pulgar
3615,880,764,697,786,741,pulgar
3693,880,764,697,786,740,pulgar
3772,880,763,697,786,740,pulgar
3850,880,764,697,786,740,pulgar
3929,880,763,697,786,740,pulgar
4007,880,764,696,786,740,pulgar
4085,880,764,696,786,740,pulgar
4164,880,763,697,786,741,pulgar
4242,880,763,697,785,740,pulgar
4321,880,763,696,786,740,pulgar
4399,880,763,697,786,740,pulgar
4477,880,763,696,785,740,pulgar
4555,880,762,696,785,740,pulgar
4634,880,763,696,785,739,pulgar
4712,880,763,696,785,740,pulgar
4791,880,763,696,786,740,pulgar
4869,880,763,696,785,740,pulgar
4947,880,763,696,785,740,pulgar
5025,880,763,696,785,739,pulgar
5104,880,763,695,785,739,pulgar
5183,880,762,696,785,739,pulgar
5261,880,762,696,785,739,pulgar
5340,880,763,696,785,739,pulgar
5417,880,763,697,785,739,pulgar
5496,880,763,699,785,739,pulgar
5574,880,764,705,787,739,pulgar
5653,880,763,711,788,739,pulgar
5731,880,763,713,790,740,pulgar
5810,844,763,714,791,741,pulgar
5886,698,762,714,792,741,pulgar
5963,498,762,714,793,741,pulgar
6040,367,763,716,793,742,pulgar
6117,259,764,715,792,741,pulgar
6194,199,766,714,792,741,pulgar
6270,165,767,712,791,741,pulgar
6347,145,767,711,790,741,pulgar
6424,132,769,710,790,741,pulgar
6501,125,770,709,790,740,pulgar
6578,121,770,707,788,740,pulgar
6654,120,771,705,786,740,pulgar
6731,119,774,704,786,739,pulgar
6808,118,776,704,786,739,pulgar
6885,117,777,703,786,739,pulgar
6962,117,777,703,785,739,pulgar
7038,118,777,703,785,739,pulgar
7115,119,778,703,785,739,pulgar
7192,119,779,703,785,739,pulgar
7269,120,779,702,785,740,pulgar
7346,121,780,702,785,739,pulgar
7422,122,780,702,785,739,pulgar
7499,122,780,702,785,739,pulgar
7576,123,780,702,785,739,pulgar
7653,123,781,702,785,740,pulgar
7730,123,780,702,785,740,pulgar
7806,131,779,702,786,739,pulgar
7883,209,776,699,786,739,pulgar
7960,544,777,705,788,740,pulgar
8038,712,776,705,788,740,pulgar
8117,796,775,706,788,741,pulgar
8194,681,770,702,786,739,pulgar
8270,587,762,697,784,739,pulgar
8347,606,755,690,783,738,pulgar
8424,558,752,684,781,738,pulgar
8501,543,749,683,780,737,pulgar
8578,536,747,681,779,736,pulgar
8654,518,746,680,779,736,pulgar
8731,510,746,681,779,736,pulgar
8808,507,746,681,779,735,pulgar
8885,517,746,681,778,735,pulgar
8962,526,746,680,778,736,pulgar
9038,545,746,680,778,736,pulgar
9115,586,746,680,779,735,pulgar
9192,646,747,680,779,735,pulgar
9269,763,748,680,779,736,pulgar
9346,821,749,681,779,736,pulgar
9423,850,750,681,779,736,pulgar
9502,865,750,681,779,736,pulgar
9580,872,751,681,779,736,pulgar
9659,876,751,681,779,736,pulgar
9737,878,751,680,779,735,pulgar
9816,879,752,681,779,736,pulgar
9894,879,752,681,779,736,pulgar
9972,879,752,681,779,736,pulgar
10051,879,753,681,779,736,pulgar
10129,879,753,681,779,736,pulgar
10206,671,753,680,778,735,pulgar
10283,493,753,680,778,735,pulgar
10359,393,753,680,777,735,pulgar
10436,314,753,680,777,735,pulgar
10513,262,754,680,777,735,pulgar
10591,215,756,680,777,735,pulgar
10668,185,758,679,777,734,pulgar
10744,169,762,679,777,734,pulgar
10821,155,766,679,777,734,pulgar
10898,146,768,679,777,734,pulgar
10975,138,772,679,777,734,pulgar
11052,132,773,679,777,734,pulgar
11128,129,775,679,777,734,pulgar
11205,127,774,679,777,734,pulgar
11282,124,774,679,777,734,pulgar
11359,122,775,679,777,734,pulgar
11436,121,776,679,777,734,pulgar
11512,120,777,679,776,734,pulgar
11589,118,779,679,776,734,pulgar
11666,117,779,679,777,734,pulgar
11743,116,778,679,776,734,pulgar
11820,123,774,679,777,734,pulgar
11896,154,770,679,777,734,pulgar
11973,352,769,680,778,735,pulgar
12050,616,769,681,779,736,pulgar
12128,748,769,681,779,735,pulgar
12207,814,769,680,779,736,pulgar
12285,804,768,680,778,735,pulgar
12362,782,767,680,778,735,pulgar
12439,593,766,680,777,734,pulgar
12516,530,766,680,778,735,pulgar
12593,521,765,681,778,735,pulgar
12669,527,765,681,778,736,pulgar
12746,532,765,681,779,736,pulgar
12823,532,765,681,779,735,pulgar
12900,507,765,681,779,736,pulgar
12977,493,764,681,778,735,pulgar
13053,493,763,681,778,736,pulgar
13130,505,763,681,779,736,pulgar
13207,510,762,681,779,736,pulgar
13284,516,762,682,778,735,pulgar
13361,514,762,682,778,736,pulgar
13437,512,761,681,778,736,pulgar
13514,505,761,682,779,735,pulgar
13591,501,761,682,779,736,pulgar
13668,498,761,682,779,736,pulgar
13745,499,761,682,779,736,pulgar
13821,505,761,682,779,736,pulgar
13898,512,761,682,778,736,pulgar
13975,516,761,681,779,736,pulgar
14052,520,761,682,778,736,pulgar
14129,522,761,681,779,736,pulgar
14205,525,761,682,779,736,pulgar
14282,527,761,681,779,736,pulgar
14359,531,761,681,779,736,pulgar
14436,551,761,681,778,736,pulgar
14513,592,761,682,779,736,pulgar
14589,736,762,682,780,736,pulgar
14668,808,762,682,780,736,pulgar
14747,844,763,682,780,737,pulgar
14825,862,762,682,780,737,pulgar
14904,871,763,682,780,737,pulgar
14982,875,764,682,780,737,pulgar
15060,877,764,682,780,736,pulgar
15138,679,764,681,778,735,pulgar
15215,460,764,680,778,735,pulgar
15293,336,765,681,778,735,pulgar
15370,247,765,681,778,735,pulgar
15447,196,767,681,779,736,pulgar
15523,167,769,681,778,735,pulgar
15600,151,772,682,779,736,pulgar
15677,139,777,682,779,736,pulgar
15754,130,779,682,779,736,pulgar
15831,125,780,681,779,736,pulgar
15907,120,781,681,778,735,pulgar
15984,118,782,681,778,736,pulgar
16061,116,782,681,779,736,pulgar
16138,115,782,682,779,736,pulgar
16215,112,782,681,779,735,pulgar
16291,111,782,682,779,736,pulgar
16368,116,780,682,779,736,pulgar
16445,144,776,683,780,736,pulgar
16522,244,774,682,780,736,pulgar
16599,562,774,683,780,737,pulgar
16677,721,774,683,781,737,pulgar
16755,800,773,683,781,736,pulgar
16834,692,771,682,780,736,pulgar
16911,646,767,682,780,736,pulgar
16988,570,764,682,780,736,pulgar
17064,525,758,682,780,737,pulgar
17141,507,752,682,779,735,pulgar
17218,494,749,682,779,737,pulgar
