timestamp,pulgar,indice,corazon,anular,menique,gesto
14433,880,773,722,803,746,indice
14512,880,773,722,803,746,indice
14589,880,773,722,803,747,indice
14668,880,773,722,803,746,indice
14433,880,773,722,803,746,indice
14512,880,773,722,803,746,indice
14589,880,773,722,803,747,indice
14668,880,773,722,803,746,indice
3139,880,889,751,822,754,indice
3223,880,888,750,821,752,indice
3302,880,887,749,821,752,indice
3380,880,887,749,820,752,indice
3459,880,887,748,820,751,indice
3536,880,888,748,820,751,indice
3615,880,891,747,820,751,indice
3693,880,892,747,820,751,indice
3772,880,893,747,820,752,indice
3851,880,893,747,820,751,indice
3929,880,893,747,820,751,indice
4007,880,893,747,820,751,indice
4085,880,893,746,820,751,indice
4164,880,892,746,820,751,indice
4242,880,893,746,820,751,indice
4321,880,892,746,819,750,indice
4399,880,893,746,820,751,indice
4477,880,893,746,820,751,indice
4555,880,893,745,820,751,indice
4634,880,893,745,820,750,indice
4712,880,893,746,820,751,indice
4791,880,889,745,820,751,indice
4869,880,856,747,820,751,indice
4947,880,824,747,821,752,indice
5026,880,796,747,821,752,indice
5104,880,791,746,822,752,indice
5183,880,787,744,823,752,indice
5261,880,784,737,823,752,indice
5340,880,782,742,822,752,indice
5417,880,780,712,821,753,indice
5496,880,775,700,814,753,indice
5574,880,769,712,816,753,indice
5653,880,767,708,814,754,indice
5731,880,766,706,811,754,indice
5808,880,765,703,808,754,indice
5886,880,765,701,807,754,indice
5964,880,768,703,808,756,indice
6043,880,767,701,807,754,indice
6120,880,769,699,806,753,indice
6197,880,779,700,805,753,indice
6274,880,792,699,806,753,indice
6350,880,802,702,806,753,indice
6427,880,813,703,806,753,indice
6504,880,836,705,806,752,indice
6581,880,847,704,807,753,indice
6658,880,857,705,807,753,indice
6734,880,868,710,808,752,indice
6811,880,874,712,807,752,indice
6888,880,880,714,808,753,indice
6965,880,885,716,808,752,indice
7042,880,888,718,808,753,indice
7118,880,891,719,808,752,indice
7195,880,893,719,809,752,indice
7272,880,892,720,808,752,indice
7349,880,892,718,809,752,indice
7426,880,893,708,808,752,indice
7502,880,890,721,809,752,indice
7579,880,889,615,809,752,indice
7658,880,888,721,809,752,indice
7736,880,888,708,809,752,indice
7815,880,889,666,809,752,indice
7892,880,888,702,809,751,indice
7969,880,887,688,810,752,indice
8046,880,878,685,811,752,indice
8123,880,865,694,811,753,indice
8200,880,850,698,812,752,indice
8276,880,849,706,813,752,indice
8353,880,837,708,813,752,indice
8432,880,802,709,813,752,indice
8510,880,790,707,815,752,indice
8589,880,785,710,815,753,indice
8667,880,786,705,817,755,indice
8745,880,795,718,825,766,indice
8823,880,788,711,820,760,indice
8902,880,790,719,826,768,indice
8980,880,798,736,835,781,indice
9059,880,777,703,817,757,indice
9137,880,781,708,819,761,indice
9216,880,774,715,814,754,indice
9293,880,773,718,814,753,indice
9372,880,787,733,825,769,indice
9451,880,786,727,825,768,indice
9529,880,787,727,825,769,indice
9608,880,779,718,818,759,indice
9686,880,781,715,818,758,indice
9764,880,787,725,823,766,indice
9842,880,793,727,823,766,indice
9921,880,796,726,823,766,indice
9999,880,803,709,826,767,indice
10078,880,799,721,823,766,indice
10156,880,801,728,822,765,indice
10234,880,803,734,823,765,indice
10313,880,806,738,825,765,indice
10391,880,810,741,824,767,indice
10470,880,808,737,820,762,indice
10548,880,820,735,823,764,indice
10627,880,820,700,822,763,indice
10704,880,811,725,814,753,indice
10783,880,810,701,814,753,indice
10862,880,808,685,815,753,indice
10940,880,807,710,815,753,indice
11019,880,806,728,815,752,indice
11097,880,805,725,814,753,indice
11175,880,814,728,814,752,indice
11253,880,816,726,815,753,indice
11332,880,815,726,815,753,indice
11411,880,827,726,815,753,indice
11489,880,851,727,815,752,indice
11568,880,868,727,814,752,indice
11645,880,876,729,815,752,indice
11724,880,883,732,815,752,indice
11803,880,886,729,814,753,indice
11881,880,885,731,814,752,indice
11960,880,887,731,813,753,indice
12038,880,888,733,815,755,indice
12116,880,888,734,814,755,indice
12194,880,895,746,827,773,indice
12273,880,888,732,813,753,indice
12352,880,887,730,813,752,indice
12430,880,887,731,813,752,indice
12509,880,887,731,813,753,indice
12587,880,886,730,813,752,indice
12665,880,886,731,813,752,indice
12743,880,885,733,814,753,indice
12822,880,886,734,815,755,indice
12901,880,885,732,814,754,indice
12979,880,885,734,815,755,indice
13058,880,886,735,816,755,indice
13135,880,886,737,817,757,indice
13214,880,887,739,818,759,indice
13292,880,893,751,827,771,indice
13371,880,885,735,815,755,indice
13450,880,889,745,821,763,indice
13528,880,881,733,813,753,indice
13606,880,873,736,815,755,indice
13684,880,854,734,814,753,indice
13763,880,815,734,814,754,indice
13842,880,815,749,828,771,indice
13920,880,810,752,830,773,indice
13999,880,787,730,816,755,indice
14076,880,784,717,828,770,indice
14155,880,773,714,811,752,indice
14233,880,769,706,806,751,indice
14312,880,771,705,805,755,indice
14391,880,767,699,802,760,indice
14469,880,768,698,801,753,indice
14547,880,774,704,806,759,indice
14625,880,769,697,800,753,indice
14704,880,771,697,800,752,indice
14783,880,770,695,799,751,indice
14861,880,771,696,799,751,indice
14940,880,773,695,799,750,indice
15017,880,777,696,800,751,indice
15096,880,782,697,800,751,indice
15174,880,789,697,800,751,indice
15253,880,796,698,801,751,indice
15332,880,800,698,801,751,indice
15410,880,809,699,802,752,indice
15489,880,818,699,802,751,indice
15566,880,828,700,802,751,indice
15645,880,842,700,803,751,indice
15723,880,851,702,803,751,indice
15802,880,857,704,806,758,indice
15881,880,870,714,808,754,indice
15959,880,872,713,810,758,indice
16037,880,877,716,813,761,indice
16115,880,877,714,811,759,indice
16194,880,880,714,810,757,indice
16272,880,882,714,810,757,indice
16351,880,885,715,809,756,indice
16430,880,890,722,813,761,indice
16507,880,888,720,812,759,indice
16586,880,888,719,811,758,indice
16664,880,887,719,811,758,indice
16743,880,885,718,809,756,indice
16822,880,885,717,809,756,indice
16900,880,885,716,808,754,indice
16978,880,885,716,808,754,indice
17056,880,885,715,808,754,indice
17135,880,885,715,807,754,indice
17213,880,886,716,807,753,indice
17292,880,887,717,808,754,indice
17371,880,892,730,817,766,indice
17448,880,887,722,811,758,indice
17527,880,885,720,809,756,indice
17605,880,884,717,808,755,indice
17684,880,885,721,811,757,indice
