timestamp,pulgar,indice,corazon,anular,menique,gesto
13143,189,740,670,785,729,pulgar
13219,177,758,669,785,728,pulgar
13296,165,762,669,785,729,pulgar
13373,158,763,670,785,729,pulgar
13450,159,761,670,785,729,pulgar
13527,151,739,669,785,728,pulgar
13604,141,747,669,785,729,pulgar
13681,133,759,669,785,729,pulgar
13758,126,763,667,785,729,pulgar
13835,123,741,667,785,729,pulgar
13912,121,759,672,785,728,pulgar
13988,123,749,675,785,729,pulgar
14065,118,776,670,784,728,pulgar
14142,113,777,671,785,728,pulgar
14219,123,773,677,785,729,pulgar
14296,141,773,678,785,728,pulgar
14372,254,772,682,785,729,pulgar
14449,567,772,682,787,731,pulgar
14527,723,771,677,787,731,pulgar
14606,801,770,675,787,730,pulgar
14684,840,769,679,787,731,pulgar
14760,860,767,681,787,731,pulgar
14837,774,762,680,786,730,pulgar
14914,730,757,660,785,730,pulgar
14992,663,706,667,785,730,pulgar
15069,625,750,677,784,729,pulgar
15145,587,748,675,784,729,pulgar
15222,577,730,672,783,729,pulgar
15299,613,741,607,783,729,pulgar
15376,710,728,652,783,729,pulgar
15453,795,744,653,782,729,pulgar
15529,837,743,654,783,730,pulgar
15606,858,697,653,782,730,pulgar
15683,869,744,668,782,730,pulgar
15761,779,722,667,781,729,pulgar
15838,731,707,667,782,729,pulgar
15915,805,709,647,783,730,pulgar
15993,842,743,654,782,729,pulgar
16070,861,741,643,782,730,pulgar
16149,870,736,665,782,730,pulgar
16227,875,709,601,782,730,pulgar
16306,877,721,665,782,730,pulgar
16384,878,721,666,782,730,pulgar
16462,879,714,665,782,729,pulgar
16540,879,731,665,782,730,pulgar
16619,879,734,665,782,730,pulgar
16698,879,735,665,782,730,pulgar
16776,879,731,664,782,729,pulgar
16855,879,713,664,782,730,pulgar
16932,646,695,662,781,728,pulgar
17009,473,682,664,780,728,pulgar
17086,350,732,640,780,728,pulgar
17163,290,736,663,780,728,pulgar
