timestamp,pulgar,indice,corazon,anular,menique,gesto
3139,880,768,687,800,753,indice
3223,880,769,689,802,755,indice
3302,880,771,691,803,757,indice
3380,880,770,689,802,756,indice
3459,880,770,689,802,756,indice
3536,880,768,687,801,754,indice
3615,880,769,688,802,755,indice
3693,880,769,688,802,755,indice
3772,880,769,689,802,756,indice
3851,880,769,688,802,756,indice
3929,880,770,689,802,756,indice
4007,880,771,689,802,757,indice
4085,880,770,689,803,757,indice
4164,880,772,691,804,758,indice
4242,880,771,690,804,757,indice
4321,880,772,692,804,757,indice
4399,880,770,688,802,756,indice
4477,880,770,687,802,755,indice
4555,880,769,686,802,756,indice
4634,880,769,685,802,755,indice
4712,880,766,681,799,751,indice
4791,880,767,684,800,753,indice
4869,880,767,686,800,753,indice
4947,880,769,689,801,755,indice
5026,880,769,690,802,755,indice
5104,880,769,690,802,755,indice
5183,880,769,691,801,755,indice
5261,880,767,687,800,753,indice
5340,880,768,690,800,753,indice
5417,880,768,690,800,754,indice
5496,880,768,691,801,754,indice
5574,880,768,690,800,754,indice
5653,880,767,690,800,754,indice
5731,880,767,690,800,752,indice
5810,880,768,691,801,754,indice
5888,880,768,690,801,754,indice
5966,880,767,693,799,752,indice
6044,880,768,689,801,754,indice
6123,880,769,669,801,756,indice
6201,880,718,643,801,755,indice
6280,880,698,705,802,756,indice
6359,880,673,708,803,755,indice
6436,880,668,708,803,755,indice
6515,880,691,707,802,751,indice
6593,880,702,713,806,756,indice
6672,880,694,716,808,759,indice
6750,880,742,716,807,758,indice
6829,880,732,717,808,760,indice
6906,880,738,716,807,758,indice
6985,880,734,714,805,755,indice
7063,880,747,715,806,756,indice
7142,880,744,714,805,755,indice
7220,880,717,715,807,757,indice
7299,880,769,712,805,755,indice
7376,880,758,708,804,755,indice
7455,880,774,701,801,754,indice
7533,880,799,699,800,750,indice
7612,880,804,703,801,732,indice
7691,880,739,700,800,753,indice
7769,880,752,700,800,758,indice
7845,880,745,702,800,760,indice
7924,880,711,702,801,760,indice
8002,880,715,703,801,760,indice
8081,880,714,702,800,759,indice
8159,880,717,702,801,759,indice
8238,880,722,702,801,760,indice
8315,880,753,704,802,760,indice
8392,880,770,700,799,756,indice
8471,880,771,702,801,760,indice
8548,880,771,701,800,760,indice
8625,880,765,703,801,761,indice
8701,880,770,706,803,764,indice
